region_key,world_x,world_y,esf_offset
wh3_main_combi_region_shattered_cove,667.611083984375,321.80279541015625,24167818
wh3_main_combi_region_shattered_stone_isle,667.611083984375,296.7987060546875,24814519
wh3_main_combi_region_shi_long,827.5777587890625,355.3083038330078,26116701
wh3_main_combi_region_shi_wu,912.0602111816406,321.80279541015625,25738797
wh3_main_combi_region_shiyamas_rest,847.5736083984375,355.3083038330078,26026818
wh3_main_combi_region_shrine_of_asuryan,172.21416473388672,416.31829833984375,26005330
wh3_main_combi_region_shrine_of_khaine,172.21416473388672,511.3338928222656,24007690
wh3_main_combi_region_shrine_of_kurnous,178.2129135131836,495.83135986328125,24839020
wh3_main_combi_region_shrine_of_ladrielle,149.71884155273438,599.3483276367188,24055180
wh3_main_combi_region_shrine_of_loec,207.70677185058594,394.314697265625,24134907
wh3_main_combi_region_shrine_of_sotek,31.243496894836426,329.8041229248047,24432901
wh3_main_combi_region_shrine_of_the_alchemist,751.0936889648438,461.8257751464844,24892787
wh3_main_combi_region_shroktak_mount,38.242042541503906,592.8472900390625,25450459
wh3_main_combi_region_silver_pinnacle,550.6354064941406,509.3335723876953,25673651
wh3_main_combi_region_sjoktraken,485.1490478515625,638.8548278808594,24932637
wh3_main_combi_region_skavenblight,310.6853485107422,355.8083801269531,24186740
wh3_main_combi_region_skeggi,84.23247146606445,395.8149719238281,25504698
wh3_main_combi_region_skrap_towers,677.6089782714844,346.30682373046875,24374347
wh3_main_combi_region_slavers_point,159.2168731689453,580.8453369140625,25041335
wh3_main_combi_region_snake_gate,785.0866088867188,513.3342132568359,25004602
wh3_main_combi_region_sorcerers_islands,280.69158935546875,238.28910064697266,24950325
wh3_main_combi_region_soteks_trail,474.1513214111328,125.77063751220703,24714438
wh3_main_combi_region_southern_outpost,855.0720520019531,252.79148864746094,24066640
wh3_main_combi_region_spektazuma,58.23788070678711,291.7978820800781,25751809
wh3_main_combi_region_spite_reach,126.72362518310547,651.8569946289062,25145250
wh3_main_combi_region_spitepeak,527.1403198242188,321.80279541015625,24421236
wh3_main_combi_region_springs_of_eternal_life,419.6626739501953,206.783935546875,25748539
wh3_main_combi_region_ssildra_tor,42.741106033325195,412.81773376464844,25453823
wh3_main_combi_region_statues_of_the_gods,364.17420959472656,135.2721939086914,25577724
wh3_main_combi_region_steingart,414.16380310058594,435.8215026855469,24048350
wh3_main_combi_region_stonemine_tower,418.16297912597656,371.8110046386719,24450470
wh3_main_combi_region_storag_kor,48.239959716796875,560.842041015625,24504344
wh3_main_combi_region_stormhenge,379.6709899902344,273.2948455810547,25958439
wh3_main_combi_region_stormvrack_mount,540.6375122070312,638.8548278808594,24206106
wh3_main_combi_region_subatuun,97.72966384887695,155.27547454833984,25584490
wh3_main_combi_region_sudenburg,367.17359924316406,195.7821273803711,26081386
wh3_main_combi_region_sulpharets,14.746930599212646,410.3173522949219,26060345
wh3_main_combi_region_sump_pit,538.6379089355469,333.8047790527344,24275865
wh3_main_combi_region_sun_tree_glades,406.6653594970703,139.2728500366211,25814759
wh3_main_combi_region_sunken_khernarch,432.1600646972656,279.79591369628906,24316572
wh3_main_combi_region_swamp_town,60.73736000061035,354.3081512451172,24128465
wh3_main_combi_region_swartzhafen,450.1563262939453,457.32501220703125,24608567
wh3_main_combi_region_tai_tzu,785.0866088867188,427.82020568847656,24574403
wh3_main_combi_region_talabheim,403.6659851074219,532.3373413085938,25365115
wh3_main_combi_region_temple_avenue_of_gold,479.6501922607422,92.76521682739258,24110657
wh3_main_combi_region_temple_of_addaioth,50.73944091796875,531.337158203125,24835674
wh3_main_combi_region_temple_of_elemental_winds,772.0893249511719,340.30584716796875,24717728
wh3_main_combi_region_temple_of_heimkel,526.6404113769531,610.3501281738281,25904805
wh3_main_combi_region_temple_of_kara,101.72882843017578,282.29632568359375,25984247
wh3_main_combi_region_temple_of_khaine,59.23767280578613,608.349853515625,24863349
wh3_main_combi_region_temple_of_skulls,515.1428070068359,191.78146362304688,25214999
wh3_main_combi_region_temple_of_tlencan,143.7200927734375,258.79246520996094,25783684
wh3_main_combi_region_teotiqua,494.1471710205078,144.27367401123047,25417567
wh3_main_combi_region_terracotta_graveyard,801.5831909179688,486.8298645019531,24209440
wh3_main_combi_region_the_awakening,184.211669921875,202.28318786621094,24212688
wh3_main_combi_region_the_black_forests,138.2212371826172,559.8418579101562,24202909
wh3_main_combi_region_the_black_pillar,142.7202911376953,654.8574523925781,24107521
wh3_main_combi_region_the_black_pit,340.6791076660156,543.8392333984375,24827814
wh3_main_combi_region_the_bleeding_spire,616.6216430664062,645.85595703125,24304617
wh3_main_combi_region_the_blighted_grove,374.17213439941406,735.3706359863281,25361773
wh3_main_combi_region_the_blood_hall,17.246411323547363,256.29205322265625,24915608
wh3_main_combi_region_the_blood_swamps,159.71675872802734,181.7798309326172,24625800
wh3_main_combi_region_the_bone_gulch,561.6331176757812,326.8036193847656,25377992
wh3_main_combi_region_the_burning_monolith,566.632080078125,691.3634643554688,24710994
wh3_main_combi_region_the_challenge_stone,682.1080627441406,560.3419189453125,25863722
wh3_main_combi_region_the_copper_landing,75.73423767089844,133.2718734741211,24094679
wh3_main_combi_region_the_crystal_spires,500.1459197998047,714.8673095703125,25270341
wh3_main_combi_region_the_cursed_jungle,497.14654541015625,165.7771987915039,24743261
wh3_main_combi_region_the_daemons_stump,647.1153259277344,421.3191223144531,24460066
wh3_main_combi_region_the_dust_gate,93.7304916381836,120.26973724365234,24282376
wh3_main_combi_region_the_falls_of_doom,608.1234436035156,502.8324890136719,24772997
wh3_main_combi_region_the_fetid_catacombs,294.6886749267578,691.3634643554688,26127780
wh3_main_combi_region_the_folly_of_malofex,314.1846160888672,700.3649291992188,24490261
wh3_main_combi_region_the_forbidden_citadel,413.6639099121094,655.3575134277344,25734059
wh3_main_combi_region_the_forest_of_decay,427.6610107421875,724.3688659667969,25923556
wh3_main_combi_region_the_fortress_of_vorag,594.1263427734375,338.3055114746094,24537173
wh3_main_combi_region_the_frozen_city,189.71051788330078,672.8604125976562,24800364
wh3_main_combi_region_the_galleons_graveyard,171.71426391601562,345.8067321777344,24643925
wh3_main_combi_region_the_gallows_tree,651.114501953125,632.353759765625,24424476
wh3_main_combi_region_the_gates_of_zharr,612.1225891113281,434.82135009765625,25611621
wh3_main_combi_region_the_godless_crater,157.21727752685547,17.252830982208252,24445744
wh3_main_combi_region_the_golden_colossus,57.23808670043945,162.7767105102539,25942207
wh3_main_combi_region_the_golden_tower,454.1554870605469,152.77507781982422,26113517
wh3_main_combi_region_the_great_arena,103.72841262817383,629.8533325195312,26020268
wh3_main_combi_region_the_haunted_forest,712.1017761230469,322.30287170410156,25209637
wh3_main_combi_region_the_high_place,531.1394653320312,424.8197326660156,26119892
wh3_main_combi_region_the_high_sentinel,80.23330307006836,311.8011474609375,24808383
wh3_main_combi_region_the_howling_citadel,527.6401977539062,704.3656005859375,25569258
wh3_main_combi_region_the_lost_palace,380.6707763671875,14.752420902252197,24880274
wh3_main_combi_region_the_maw_gate,711.6018981933594,396.8151092529297,25980901
wh3_main_combi_region_the_monolith_of_katam,301.1873016357422,666.8594055175781,24035483
wh3_main_combi_region_the_monoliths,135.7217559814453,582.8456115722656,26162703
wh3_main_combi_region_the_moon_shard,89.73132705688477,437.32177734375,24326318
wh3_main_combi_region_the_moot,432.65997314453125,463.82611083984375,25509102
wh3_main_combi_region_the_never_ending_chasm,187.7109375,14.252338886260986,24973965
wh3_main_combi_region_the_oak_of_ages,342.67869567871094,409.8172607421875,24961756
wh3_main_combi_region_the_palace_of_ruin,153.71800994873047,697.3643798828125,24143580
wh3_main_combi_region_the_pillars_of_grungni,509.14404296875,421.8192138671875,24832522
wh3_main_combi_region_the_sacred_pools,102.22872924804688,201.7831039428711,25201129
wh3_main_combi_region_the_sentinel_of_time,126.72362518310547,117.26924133300781,25385866
wh3_main_combi_region_the_sentinels,632.6183471679688,393.81463623046875,25835367
wh3_main_combi_region_the_silvered_tower_of_sorcerers,251.69762420654297,723.3686828613281,25668708
wh3_main_combi_region_the_sinhall_monolith,246.69866180419922,28.754719734191895,26097274
wh3_main_combi_region_the_skull_carvers_abode,443.6576690673828,9.25151801109314,25206461
wh3_main_combi_region_the_southern_sentinels,149.71884155273438,102.7668685913086,24953599
wh3_main_combi_region_the_star_tower,187.2110366821289,165.2771224975586,24866484
wh3_main_combi_region_the_tower_of_flies,457.1548614501953,710.3665466308594,25920238
wh3_main_combi_region_the_tower_of_khrakk,422.1621551513672,633.3539428710938,25826986
wh3_main_combi_region_the_tower_of_torment,507.64434814453125,661.8585815429688,26145618
wh3_main_combi_region_the_twisted_glade,138.72113800048828,533.8375854492188,26137578
wh3_main_combi_region_the_twisted_towers,324.1825408935547,724.8689270019531,25373090
wh3_main_combi_region_the_volary,742.0955505371094,552.8406982421875,25640564
wh3_main_combi_region_the_witchwood,44.240793228149414,509.3335723876953,25490649
wh3_main_combi_region_the_writhing_fortress,611.1228332519531,684.3622741699219,24224160
wh3_main_combi_region_thrice_cursed_peak,100.72903823852539,133.2718734741211,25246811
wh3_main_combi_region_titans_notch,699.6044006347656,490.3304443359375,25775563
wh3_main_combi_region_tlanxla,83.73257064819336,255.79196166992188,25794621
wh3_main_combi_region_tlaqua,363.17442321777344,156.77571868896484,24369589
wh3_main_combi_region_tlax,173.21395111083984,223.28663635253906,24855679
wh3_main_combi_region_tlaxtlan,109.72716903686523,249.79098510742188,25381176
wh3_main_combi_region_tobaro,312.18504333496094,342.30616760253906,24593716
wh3_main_combi_region_tor_achare,197.2089614868164,477.8283996582031,25174657
wh3_main_combi_region_tor_anlec,156.21749114990234,501.3322448730469,25961796
wh3_main_combi_region_tor_anroc,118.72529220581055,457.32501220703125,25844019
wh3_main_combi_region_tor_dranil,132.22248458862305,483.8293914794922,24199734
wh3_main_combi_region_tor_elasor,608.6233520507812,60.759971618652344,24726047
wh3_main_combi_region_tor_elyr,137.7213363647461,430.3205871582031,24729065
wh3_main_combi_region_tor_finu,199.70844268798828,451.82415771484375,24637299
wh3_main_combi_region_tor_koruali,221.20397186279297,467.8267517089844,24688598
wh3_main_combi_region_tor_saroir,180.21249389648438,463.82611083984375,25460574
wh3_main_combi_region_tor_sethai,137.7213363647461,408.81707763671875,26030185
wh3_main_combi_region_tor_surpindar,408.6649475097656,59.259727478027344,24097714
wh3_main_combi_region_tor_yvresse,211.20604705810547,442.8226318359375,24027333
wh3_main_combi_region_tower_of_ashung,888.5650939941406,282.29632568359375,25770629
wh3_main_combi_region_tower_of_gorgoth,604.124267578125,406.3166809082031,24238807
wh3_main_combi_region_tower_of_lysean,152.21832275390625,405.81658935546875,25348634
wh3_main_combi_region_tower_of_the_stars,625.1199035644531,133.2718734741211,24780980
wh3_main_combi_region_tower_of_the_sun,655.1136474609375,102.7668685913086,24435969
wh3_main_combi_region_tralinia,229.70220184326172,433.32110595703125,25806955
wh3_main_combi_region_tribeslaughter,565.6322937011719,603.8490600585938,24272545
wh3_main_combi_region_troll_fjord,257.69637298583984,613.3506469726562,24380837
wh3_main_combi_region_turtle_gate,832.5767211914062,512.8341522216797,25168317
wh3_main_combi_region_tyrant_peak,14.247035503387451,442.3225860595703,26052369
wh3_main_combi_region_ubersreik,337.17982482910156,473.8277282714844,25389164
wh3_main_combi_region_unicorn_gate,144.21998596191406,471.32733154296875,25422469
wh3_main_combi_region_uzkulak,570.6312561035156,557.8414916992188,26100605
wh3_main_combi_region_valayas_sorrow,492.1475830078125,344.30650329589844,25730805
wh3_main_combi_region_vale_of_titans,708.1026306152344,431.8208465576172,24905432
wh3_main_combi_region_valley_of_horns,668.1109924316406,403.316162109375,25023611
wh3_main_combi_region_varenka_hills,469.15235900878906,407.8169250488281,25062525
wh3_main_combi_region_varg_camp,343.1785888671875,674.3606567382812,26131074
wh3_main_combi_region_vauls_anvil_loren,335.1802520751953,424.8197326660156,25056996
wh3_main_combi_region_vauls_anvil_naggaroth,84.23247146606445,516.8347930908203,24970393
wh3_main_combi_region_vauls_anvil_ulthuan,136.2216567993164,394.314697265625,25606985
wh3_main_combi_region_venom_glade,94.73028945922852,546.8397216796875,24406716
wh3_main_combi_region_verdanos,372.17254638671875,348.3071594238281,25994171
wh3_main_combi_region_village_of_the_moon,835.5761413574219,425.3197784423828,24358888
wh3_main_combi_region_village_of_the_tigermen,794.084716796875,319.8024597167969,25295682
wh3_main_combi_region_vitevo,473.6514129638672,548.8400573730469,25540877
wh3_main_combi_region_volcanos_heart,465.65309143066406,726.3691711425781,24920114
wh3_main_combi_region_volksgrad,500.1459197998047,600.3485107421875,25262522
wh3_main_combi_region_volulltrax,420.66246032714844,18.753077507019043,25400078
wh3_main_combi_region_vulture_mountain,303.18690490722656,222.78655242919922,24073498
wh3_main_combi_region_waili_village,846.5737915039062,295.7985382080078,25720759
wh3_main_combi_region_waldenhof,481.1498565673828,499.8320007324219,25950467
wh3_main_combi_region_waterfall_palace,344.1783752441406,436.8216857910156,24977144
wh3_main_combi_region_wei_jin,852.5725708007812,500.8321533203125,24159860
wh3_main_combi_region_weismund,353.17649841308594,525.8362731933594,25437714
wh3_main_combi_region_wellsprings_of_eternity,47.240169525146484,275.7952575683594,24235545
wh3_main_combi_region_weng_chang,783.0870666503906,469.82708740234375,24582512
wh3_main_combi_region_white_tower_of_hoeth,197.2089614868164,433.82118225097656,24120864
wh3_main_combi_region_whitefire_tor,146.21957397460938,449.32373046875,24883489
wh3_main_combi_region_whitepeak,114.22623062133789,440.82232666015625,25851611
wh3_main_combi_region_winter_pyre,453.15570068359375,667.8595886230469,24125454
wh3_main_combi_region_wissenburg,385.66973876953125,452.32421875,25629992
wh3_main_combi_region_wizard_caliphs_palace,291.6892852783203,207.7841033935547,24795637
wh3_main_combi_region_wolfenburg,416.6632843017578,560.842041015625,24577797
wh3_main_combi_region_worlds_edge_archway,547.1361389160156,434.82135009765625,25526519
wh3_main_combi_region_wreckers_point,316.68409729003906,576.8446655273438,26078210
wh3_main_combi_region_wurtbad,405.6655731201172,489.3302917480469,24170873
wh3_main_combi_region_xahutec,136.2216567993164,236.78884887695312,24220850
wh3_main_combi_region_xen_wu,750.0939025878906,405.3164978027344,24463462
wh3_main_combi_region_xhotl,88.73153305053711,183.7801513671875,24410134
wh3_main_combi_region_xing_po,801.5831909179688,440.32225036621094,25339788
wh3_main_combi_region_xlanhuapec,143.7200927734375,203.78343963623047,25036524
wh3_main_combi_region_xlanzec,161.2164535522461,84.26382827758789,25077093
wh3_main_combi_region_yetchitch,495.6468505859375,615.3509521484375,25223052
wh3_main_combi_region_yhetee_peak,715.6011047363281,477.8283996582031,25406287
wh3_main_combi_region_yuatek,402.1663055419922,77.76275634765625,24622620
wh3_main_combi_region_zanbaijin,669.6106262207031,646.3560791015625,24392197
wh3_main_combi_region_zandri,361.17481994628906,251.29122161865234,24389136
wh3_main_combi_region_zarakzil,360.17506408691406,348.3071594238281,25935885
wh3_main_combi_region_zavastra,450.1563262939453,567.8431701660156,24453548
wh3_main_combi_region_zhanshi,851.57275390625,400.8157653808594,24858958
wh3_main_combi_region_zharr_naggrund,630.1188659667969,484.8295593261719,25148644
wh3_main_combi_region_zhizhu,882.5663452148438,450.823974609375,26093868
wh3_main_combi_region_zhufbar,492.1475830078125,459.3253479003906,24564748
wh3_main_combi_region_ziggurat_of_dawn,61.23725891113281,398.81544494628906,25615058
wh3_main_combi_region_zlatlan,407.66517639160156,94.76554870605469,23999835
wh3_main_combi_region_zoishenk,430.6603698730469,612.8505554199219,24014367
wh3_main_combi_region_zvorak,388.1692199707031,378.31207275390625,25030082
