faction_key,character_id,member_id,agent_type,subtype_key,force_id,is_primary,world_x,world_y,logical_x,logical_y,esf_offset
wh3_dlc27_sla_the_tormentors,15,15,general,wh3_dlc27_sla_dechala,9,1,899.8409423828125,253.3978271484375,1347,328,2337175
wh3_dlc27_sla_the_tormentors,16,16,runesmith,wh3_dlc27_sla_druchii_anointed,0,0,905.1851806640625,252.62644958496094,1355,327,2337635
wh3_dlc27_sla_the_tormentors,474,483,colonel,wh3_main_sla_herald_of_slaanesh_slaanesh,372,0,917.2097778320312,251.0836944580078,1373,325,2338064
wh3_main_chs_shadow_legion,177,180,general,wh3_main_dae_belakor,93,1,237.15184020996094,564.2633056640625,355,731,5831675
wh3_main_chs_shadow_legion,178,181,champion,wh_main_chs_exalted_hero,0,0,231.13954162597656,563.8776245117188,346,731,5832129
wh3_main_cth_the_northern_provinces,42,42,general,wh3_main_cth_miao_ying,24,1,761.5580444335938,497.5390930175781,1140,645,2902678
wh3_main_cth_the_northern_provinces,43,43,engineer,wh3_main_cth_alchemist,0,0,762.8941040039062,499.8532409667969,1142,648,2903099
wh3_main_cth_the_northern_provinces,488,497,colonel,wh3_main_cth_lord_magistrate_yin,386,0,760.2219848632812,506.0242614746094,1138,656,2903545
wh3_main_cth_the_western_provinces,44,44,general,wh3_main_cth_zhao_ming,25,1,739.512939453125,384.53216552734375,1107,498,2946041
wh3_main_cth_the_western_provinces,45,45,engineer,wh3_main_cth_alchemist,0,0,737.5088500976562,383.3750915527344,1104,497,2946444
wh3_main_cth_the_western_provinces,489,498,colonel,wh3_main_cth_lord_magistrate_yin,387,0,742.8530883789062,361.005126953125,1112,468,2946856
wh3_main_dae_daemon_prince,1,1,general,wh3_main_dae_daemon_prince,1,1,456.934814453125,726.6384887695312,684,942,1991703
wh3_main_dwf_the_ancestral_throng,137,139,general,wh_pro01_dwf_grombrindal,73,1,11.3565673828125,614.4029541015625,17,796,4945063
wh3_main_dwf_the_ancestral_throng,138,140,runesmith,wh_main_dwf_runesmith,0,0,10.020500183105469,612.8601684570312,15,794,4945436
wh3_main_dwf_the_ancestral_throng,535,544,colonel,wh_main_dwf_lord,433,0,14.028700828552246,602.832275390625,21,781,4945820
wh3_main_emp_cult_of_sigmar,123,125,general,wh_dlc04_emp_volkmar,67,1,372.7626037597656,188.9877166748047,558,245,4676712
wh3_main_emp_cult_of_sigmar,124,126,spy,wh_main_emp_witch_hunter,0,0,373.4306640625,194.00169372558594,559,251,4677161
wh3_main_emp_cult_of_sigmar,529,538,colonel,wh_main_emp_lord,427,0,367.4183349609375,195.9301300048828,550,254,4677569
wh3_main_kho_exiles_of_khorne,2,2,general,wh3_main_kho_skarbrand,2,1,451.5905456542969,251.46937561035156,676,326,2033377
wh3_main_kho_exiles_of_khorne,3,3,dignitary,wh3_main_kho_bloodreaper,0,0,454.2626953125,248.3838653564453,680,322,2033826
wh3_main_kho_exiles_of_khorne,466,475,colonel,wh3_main_kho_herald_of_khorne,364,0,478.97991943359375,273.4536437988281,717,354,2034263
wh3_main_ksl_the_great_orthodoxy,22,22,general,wh3_main_ksl_kostaltyn,13,1,420.86102294921875,607.0748291015625,630,787,2507267
wh3_main_ksl_the_great_orthodoxy,23,23,dignitary,wh3_main_ksl_patriarch,0,0,423.53314208984375,601.6751708984375,634,780,2507696
wh3_main_ksl_the_great_orthodoxy,478,487,colonel,wh3_main_ksl_boyar,376,0,423.53314208984375,593.96142578125,634,770,2508128
wh3_main_ksl_the_great_orthodoxy,479,488,colonel,wh3_main_ksl_boyar,377,0,409.50445556640625,611.3174438476562,613,792,2508562
wh3_main_ksl_the_ice_court,21,21,general,wh3_main_ksl_katarin,12,1,462.2790832519531,560.020751953125,692,726,2462075
wh3_main_ksl_the_ice_court,476,485,colonel,wh3_main_ksl_boyar,374,0,450.2544860839844,567.7345581054688,674,736,2462508
wh3_main_ksl_the_ice_court,477,486,colonel,wh3_main_ksl_boyar,375,0,480.31597900390625,568.1202392578125,719,736,2462950
wh3_main_ksl_ursun_revivalists,24,24,general,wh3_main_ksl_boris,14,1,513.7176513671875,667.6280517578125,769,865,2553296
wh3_main_ksl_ursun_revivalists,25,25,dignitary,wh3_main_ksl_patriarch,0,0,517.0578002929688,669.5565185546875,774,868,2553740
wh3_main_nur_poxmakers_of_nurgle,8,8,general,wh3_main_nur_kugath,5,1,666.0292358398438,287.3384704589844,997,372,2159565
wh3_main_nur_poxmakers_of_nurgle,9,9,spy,wh3_main_nur_plagueridden_nurgle,0,0,663.3571166992188,286.56707763671875,993,371,2159987
wh3_main_nur_poxmakers_of_nurgle,469,478,colonel,wh3_main_nur_herald_of_nurgle_nurgle,367,0,647.9923706054688,269.9824523925781,970,350,2160408
wh3_main_ogr_disciples_of_the_maw,30,30,general,wh3_main_ogr_skrag_the_slaughterer,17,1,421.529052734375,403.8166198730469,631,523,2681336
wh3_main_ogr_disciples_of_the_maw,31,31,general,wh3_main_ogr_tyrant_camp,18,0,431.549560546875,404.2023010253906,646,524,2681778
wh3_main_ogr_disciples_of_the_maw,32,32,spy,wh3_main_ogr_hunter,0,0,426.2052917480469,404.2023010253906,638,524,2682171
wh3_main_ogr_disciples_of_the_maw,483,492,colonel,wh3_main_ogr_tyrant,381,0,420.1929931640625,409.9876403808594,629,531,2682604
wh3_main_ogr_goldtooth,28,28,general,wh3_main_ogr_greasus_goldtooth,16,1,690.7465209960938,388.00335693359375,1034,503,2635150
wh3_main_ogr_goldtooth,29,29,dignitary,wh3_main_ogr_firebelly,0,0,689.410400390625,386.4606018066406,1032,501,2635607
wh3_main_ogr_goldtooth,481,490,colonel,wh3_main_ogr_tyrant,379,0,670.0374755859375,379.13250732421875,1003,491,2636011
wh3_main_ogr_goldtooth,482,491,colonel,wh3_main_ogr_tyrant,380,0,688.0743408203125,388.00335693359375,1030,503,2636432
wh3_main_sla_seducers_of_slaanesh,13,13,general,wh3_main_sla_nkari,8,1,187.04934692382812,484.4256591796875,280,628,2294817
wh3_main_sla_seducers_of_slaanesh,14,14,dignitary,wh3_main_sla_cultist,0,0,183.70916748046875,487.12548828125,275,631,2295262
wh3_main_sla_seducers_of_slaanesh,473,482,colonel,wh3_main_sla_herald_of_slaanesh_slaanesh,371,0,178.3649139404297,495.61065673828125,267,642,2295695
wh3_main_tze_oracles_of_tzeentch,17,17,general,wh3_main_tze_kairos,10,1,374.7667236328125,25.069799423217773,561,32,2379723
wh3_main_tze_oracles_of_tzeentch,18,18,dignitary,wh3_main_tze_cultist,0,0,370.7585144042969,28.15531349182129,555,36,2380147
wh3_main_tze_oracles_of_tzeentch,475,484,colonel,wh3_main_tze_herald_of_tzeentch_tzeentch,373,0,340.697021484375,20.827219009399414,510,27,2380594
wh3_main_vmp_caravan_of_blue_roses,158,160,general,wh_dlc04_vmp_helman_ghorst,84,1,703.4391479492188,339.7922058105469,1053,440,5434977
wh3_main_vmp_caravan_of_blue_roses,159,161,champion,wh_main_vmp_wight_king,0,0,700.7669677734375,338.24945068359375,1049,438,5435380
wh3_main_vmp_caravan_of_blue_roses,547,556,colonel,wh_main_vmp_lord,445,0,712.12353515625,322.4361877441406,1066,418,5435794
wh_dlc03_bst_beastmen,179,182,general,wh_dlc03_bst_khazrak,94,1,343.369140625,557.7066040039062,514,723,5874641
wh_dlc03_bst_beastmen,180,183,wizard,wh_dlc03_bst_bray_shaman_death,0,0,346.0412902832031,564.6490478515625,518,732,5875064
wh_dlc05_bst_morghur_herd,183,186,general,wh_dlc05_bst_morghur,96,1,270.5534973144531,349.82012939453125,405,453,5955496
wh_dlc05_bst_morghur_herd,184,187,champion,wh_dlc03_bst_gorebull,0,0,267.2133483886719,349.4344482421875,400,453,5955917
wh_dlc05_wef_argwylon,189,192,general,wh_dlc05_wef_durthu,99,1,350.717529296875,450.8706970214844,525,584,6084828
wh_dlc05_wef_argwylon,190,193,wizard,wh_dlc05_wef_spellsinger_life,0,0,348.0453796386719,450.0993347167969,521,583,6085251
wh_dlc05_wef_argwylon,553,562,colonel,wh_dlc05_wef_glade_lord,451,0,344.03717041015625,436.98590087890625,515,566,6085685
wh_dlc05_wef_wood_elves,187,190,general,wh_dlc05_wef_orion,98,1,336.0207824707031,399.959716796875,503,518,6036667
wh_dlc05_wef_wood_elves,188,191,spy,wh_dlc05_wef_waystalker,0,0,344.03717041015625,398.4169616699219,515,516,6037065
wh_dlc05_wef_wood_elves,551,560,colonel,wh_dlc05_wef_glade_lord,449,0,342.70111083984375,409.9876403808594,513,531,6037493
wh_dlc05_wef_wood_elves,552,561,colonel,wh_dlc05_wef_glade_lord,450,0,342.0330810546875,400.3454284667969,512,519,6037913
wh_dlc08_nor_norsca,203,206,general,wh_dlc08_nor_wulfrik,106,1,102.2091064453125,364.476318359375,153,472,6389793
wh_dlc08_nor_norsca,204,207,wizard,wh_dlc08_nor_shaman_sorcerer_metal,0,0,105.54927062988281,364.86199951171875,158,473,6390237
wh_dlc08_nor_norsca,560,569,colonel,wh_main_nor_marauder_chieftain,458,0,257.8608703613281,613.245849609375,386,795,6390650
wh_dlc08_nor_wintertooth,205,210,general,wh_dlc08_nor_throgg,107,1,420.86102294921875,681.127197265625,630,883,6432976
wh_dlc08_nor_wintertooth,206,211,dignitary,wh_dlc08_nor_fimir_balefiend_shadow,0,0,417.5208435058594,684.598388671875,625,887,6433408
wh_dlc08_nor_wintertooth,561,570,colonel,wh_main_nor_marauder_chieftain,459,0,400.82000732421875,689.6123657226562,600,894,6433840
wh_main_brt_bordeleaux,199,202,general,wh_dlc07_brt_alberic,104,1,140.9550323486328,251.85507202148438,211,326,6303422
wh_main_brt_bordeleaux,200,203,champion,wh_main_brt_paladin,0,0,138.95094299316406,253.78350830078125,208,329,6303875
wh_main_brt_bordeleaux,558,567,colonel,wh_main_brt_lord,456,0,143.62716674804688,258.7974548339844,215,335,6304297
wh_main_brt_bretonnia,195,198,general,wh_main_brt_louen_leoncouer,102,1,268.5494079589844,517.594970703125,402,671,6215784
wh_main_brt_bretonnia,196,199,wizard,wh_main_brt_damsel_heavens,0,0,270.5534973144531,517.209228515625,405,670,6216214
wh_main_brt_bretonnia,556,565,colonel,wh_main_brt_lord,454,0,273.8936767578125,520.6804809570312,410,675,6216629
wh_main_brt_carcassonne,197,200,general,wh_dlc07_brt_fay_enchantress,103,1,297.27484130859375,399.959716796875,445,518,6259793
wh_main_brt_carcassonne,198,201,champion,wh_main_brt_paladin,0,0,299.2789306640625,398.80267333984375,448,517,6260240
wh_main_brt_carcassonne,557,566,colonel,wh_main_brt_lord,455,0,310.635498046875,388.3890380859375,465,503,6260659
wh_main_chs_chaos,163,166,general,wh_main_chs_archaon,86,1,603.234130859375,672.25634765625,903,871,5528291
wh_main_chs_chaos,164,167,champion,wh_main_chs_exalted_hero,0,0,600.56201171875,671.4849243164062,899,870,5528731
wh_main_dwf_dwarfs,128,130,general,wh_main_dwf_thorgrim_grudgebearer,70,1,497.0168151855469,418.8584899902344,744,543,4811682
wh_main_dwf_dwarfs,129,131,engineer,wh_main_dwf_master_engineer,0,0,495.0127258300781,418.4728088378906,741,542,4812102
wh_main_dwf_dwarfs,532,541,colonel,wh_main_dwf_lord,430,0,491.67254638671875,423.4867858886719,736,549,4812514
wh_main_dwf_karak_izor,132,134,general,wh_dlc06_dwf_belegar,72,1,347.3773498535156,370.26165771484375,520,480,4900634
wh_main_dwf_karak_izor,133,135,champion,wh_dlc06_dwf_thane_ghost_2,0,0,348.7134094238281,366.4047546386719,522,475,4901058
wh_main_dwf_karak_izor,134,136,runesmith,wh_dlc06_dwf_runesmith_ghost,0,0,346.7093200683594,366.7904357910156,519,475,4901469
wh_main_dwf_karak_izor,135,137,champion,wh_dlc06_dwf_thane_ghost_1,0,0,343.369140625,368.7189025878906,514,478,4901880
wh_main_dwf_karak_izor,136,138,engineer,wh_dlc06_dwf_master_engineer_ghost,0,0,344.7052001953125,371.0330505371094,516,481,4902308
wh_main_dwf_karak_izor,534,543,colonel,wh_main_dwf_lord,432,0,360.0699768066406,348.2773742675781,539,451,4902733
wh_main_dwf_karak_kadrin,130,132,general,wh_main_dwf_ungrim_ironfist,71,1,515.7217407226562,491.3680725097656,772,637,4856336
wh_main_dwf_karak_kadrin,131,133,runesmith,wh_main_dwf_runesmith,0,0,514.3856811523438,491.3680725097656,770,637,4856785
wh_main_dwf_karak_kadrin,533,542,colonel,wh_main_dwf_lord,431,0,499.68896484375,496.7677307128906,748,644,4857203
wh_main_emp_empire,120,122,general,wh_main_emp_karl_franz,65,1,350.717529296875,490.9823913574219,525,636,4586780
wh_main_emp_empire,527,536,colonel,wh_main_emp_lord,425,0,325.3322448730469,465.5268859863281,487,603,4587202
wh_main_emp_empire,528,537,colonel,wh_main_emp_lord,426,0,352.0535888671875,500.2389221191406,527,648,4587620
wh_main_emp_wissenland,126,128,general,wh3_dlc25_emp_elspeth_von_draken,69,1,366.75030517578125,464.7555236816406,549,602,4766457
wh_main_emp_wissenland,127,129,engineer,wh3_dlc25_emp_engineer,0,0,365.41424560546875,463.2127685546875,547,600,4766882
wh_main_emp_wissenland,531,540,colonel,wh_main_emp_lord,429,0,369.4224548339844,468.6123962402344,553,607,4767303
wh_main_grn_crooked_moon,144,146,general,wh_dlc06_grn_skarsnik,77,1,535.0947265625,436.98590087890625,801,566,5120722
wh_main_grn_crooked_moon,145,147,spy,wh_main_grn_goblin_big_boss,0,0,535.7627563476562,438.9143371582031,802,569,5121163
wh_main_grn_crooked_moon,539,548,colonel,wh3_dlc26_grn_savage_orc_great_shaman,437,0,540.43896484375,453.9562072753906,809,588,5121605
wh_main_grn_greenskins,142,144,general,wh_main_grn_grimgor_ironhide,76,1,650.6644897460938,523.7659912109375,974,679,5076854
wh_main_grn_greenskins,143,145,spy,wh_main_grn_goblin_big_boss,0,0,647.9923706054688,519.9090576171875,970,674,5077313
wh_main_grn_greenskins,538,547,colonel,wh3_dlc26_grn_savage_orc_great_shaman,436,0,642.6480712890625,512.9666748046875,962,665,5077717
wh_main_grn_orcs_of_the_bloody_hand,148,150,general,wh_dlc06_grn_wurrzag_da_great_prophet,79,1,423.53314208984375,137.30535888671875,634,178,5209347
wh_main_grn_orcs_of_the_bloody_hand,149,151,spy,wh_main_grn_goblin_big_boss,0,0,421.529052734375,137.69105529785156,631,178,5209799
wh_main_grn_orcs_of_the_bloody_hand,541,550,colonel,wh_main_grn_orc_warboss,439,0,427.5413513183594,130.3629608154297,640,169,5210206
wh_main_vmp_schwartzhafen,160,162,general,wh_dlc04_vmp_vlad_con_carstein,85,1,479.64794921875,479.7973937988281,718,622,5479485
wh_main_vmp_schwartzhafen,161,163,dignitary,wh_main_vmp_vampire_death,0,0,477.64385986328125,477.86895751953125,715,619,5479886
wh_main_vmp_schwartzhafen,162,164,dignitary,wh_dlc05_vmp_vampire_shadow,0,0,481.65203857421875,477.86895751953125,721,619,5480294
wh_main_vmp_schwartzhafen,548,557,colonel,wh_main_vmp_lord,446,0,450.2544860839844,457.42742919921875,674,593,5480698
wh_main_vmp_schwartzhafen,549,558,colonel,wh_main_vmp_lord,447,0,478.3118896484375,472.0836181640625,716,612,5481122
wh_main_vmp_vampire_counts,154,156,general,wh_main_vmp_mannfred_von_carstein,82,1,414.1806945800781,188.9877166748047,620,245,5346198
wh_main_vmp_vampire_counts,155,157,champion,wh2_dlc17_vmp_kevon_lloydstein,0,0,416.8528137207031,188.9877166748047,624,245,5346621
wh_main_vmp_vampire_counts,545,554,colonel,wh_main_vmp_lord,443,0,428.8774108886719,190.5304718017578,642,247,5347053
