mechanic_id,mechanic_type,technology_key,scope_kind,scope_faction_key,scope_culture_key,script_campaign_key,campaign_scope,operation,trigger,target_type,target_key,threshold,comparison,value,reward_type,human_only,allow_allies,counter_policy,initially_locked,relock_policy,combination_rule,interpretation_status,source_file,source_start_line,source_end_line,source_sha256,evidence_id,behavior_evidence_id
bda3e18c67b7bb768ce179d7,norsca_region_gate,wh_dlc08_tech_nor_other_14,culture,,wh_dlc08_nor_norsca,,campaign_containing_target_region,toggle_technology_lock,RegionFactionChangeEvent,region,wh3_main_combi_region_altdorf,1,region_owned_by_faction,,,false,false,,true,only_when_region_owner_absent,shared_lock_last_write_wins_region_initialization_before_battle_initialization,decoded_predicate_not_permanent_ownership_requirement,script/campaign/wh3_campaign_tech_tree.lua,27,28,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,8d52e05442fdadf6675a2a63,6f77a04f298206467254a5db
2f5a846c7d13201e97ad9b14,norsca_region_gate,wh_dlc08_tech_nor_other_16,culture,,wh_dlc08_nor_norsca,,campaign_containing_target_region,toggle_technology_lock,RegionFactionChangeEvent,region,wh3_main_combi_region_castle_drakenhof,1,region_owned_by_faction,,,false,false,,true,only_when_region_owner_absent,shared_lock_last_write_wins_region_initialization_before_battle_initialization,decoded_predicate_not_permanent_ownership_requirement,script/campaign/wh3_campaign_tech_tree.lua,30,31,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,504ab90a1af83ad41ab1b8f7,6f77a04f298206467254a5db
faffa9915b56d557f15bdb9c,norsca_region_gate,wh_dlc08_tech_nor_other_18,culture,,wh_dlc08_nor_norsca,,campaign_containing_target_region,toggle_technology_lock,RegionFactionChangeEvent,region,wh3_main_combi_region_black_crag,1,region_owned_by_faction,,,false,false,,true,only_when_region_owner_absent,shared_lock_last_write_wins_region_initialization_before_battle_initialization,decoded_predicate_not_permanent_ownership_requirement,script/campaign/wh3_campaign_tech_tree.lua,33,34,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,a4e2c99b95066811a934a204,6f77a04f298206467254a5db
f1f00b8e29fe5a829194d37f,norsca_region_gate,wh_dlc08_tech_nor_other_20,culture,,wh_dlc08_nor_norsca,,campaign_containing_target_region,toggle_technology_lock,RegionFactionChangeEvent,region,wh3_main_combi_region_the_oak_of_ages,1,region_owned_by_faction,,,false,false,,true,only_when_region_owner_absent,shared_lock_last_write_wins_region_initialization_before_battle_initialization,decoded_predicate_not_permanent_ownership_requirement,script/campaign/wh3_campaign_tech_tree.lua,39,40,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,14376e595581c8239dba62b5,6f77a04f298206467254a5db
48c3862352a31f8fa7e1b414,norsca_target_culture_wins,wh3_dlc27_tech_nor_cul_beastmen,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh_dlc03_bst_beastmen,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,133,133,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,3e93d36ff7e8e75a9777d29f,5459e4e52eee46a739220bcf
48a388cc35e080c6e4d1a59f,norsca_target_culture_wins,wh3_dlc27_tech_nor_cul_chaos,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh_main_chs_chaos,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,145,145,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,f3ead0b3f8238d733887c68a,5459e4e52eee46a739220bcf
3bed54750b5f72ab7861a858,norsca_target_culture_wins,wh3_dlc27_tech_nor_cul_khorne,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh3_main_kho_khorne,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,144,144,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,5644e3749b54491537ff368e,5459e4e52eee46a739220bcf
3ca9d14e7c2081dbf312a43b,norsca_target_culture_wins,wh3_dlc27_tech_nor_cul_norsca,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh_dlc08_nor_norsca,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,142,142,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,12b56f4e334bb0d66bdd5658,5459e4e52eee46a739220bcf
0acf4efe17b89afd3f131179,norsca_target_culture_wins,wh3_dlc27_tech_nor_cul_nurgle,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh3_main_nur_nurgle,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,138,138,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,e25d3f126334fa4c2d514810,5459e4e52eee46a739220bcf
9f0e6b187571f9d5c4b7617f,norsca_target_culture_wins,wh3_dlc27_tech_nor_cul_slaanesh,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh3_main_sla_slaanesh,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,128,128,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,4761d47209c788e91b7c6129,5459e4e52eee46a739220bcf
a2d96dd9d6fb6f57e368ffaf,norsca_target_culture_wins,wh3_dlc27_tech_nor_cul_tzeentch,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh3_main_tze_tzeentch,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,143,143,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,5a8347e1e1f66d9dd26d9da2,5459e4e52eee46a739220bcf
6728fcd3e457fc25e07d9e68,norsca_target_culture_wins,wh3_main_ie_tech_nor_darklands_hate_cathay,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh3_main_cth_cathay,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,127,127,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,0f20b7c7f6bbfc8c7a7a3e76,5459e4e52eee46a739220bcf
ecd6e3f72a1f805f76219628,norsca_target_culture_wins,wh3_main_ie_tech_nor_darklands_hate_chaos_dwarfs,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh3_dlc23_chd_chaos_dwarfs,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,129,129,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,859cd9ffb3b2384258fccbaa,5459e4e52eee46a739220bcf
8e40927df51af9bba2ed0c94,norsca_target_culture_wins,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh3_main_ogr_ogre_kingdoms,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,141,141,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,db71e12e7961269f336e5ea5,5459e4e52eee46a739220bcf
bf7bf02834b9eed9b257899c,norsca_target_culture_wins,wh3_main_ie_tech_nor_oldworld_hate_kislev,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh3_main_ksl_kislev,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,130,130,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,e74b31eeff107e3a3d16735a,5459e4e52eee46a739220bcf
858fe349aefc167d5f7f2a35,norsca_target_culture_wins,wh_dlc08_tech_nor_nw_02,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh2_main_def_dark_elves,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,132,132,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,1c4022721deda2bd05c7f3f4,5459e4e52eee46a739220bcf
91d2972243b16de2767361aa,norsca_target_culture_wins,wh_dlc08_tech_nor_nw_04,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh2_main_hef_high_elves,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,126,126,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,5583d77d22f4023b3c101eb9,5459e4e52eee46a739220bcf
de1cd32afb51b6f9d88dc7e8,norsca_target_culture_wins,wh_dlc08_tech_nor_nw_06,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh2_main_lzd_lizardmen,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,134,134,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,ea4d75b58eaa4c3fe53fdc4d,5459e4e52eee46a739220bcf
72a4a2bb0a653aeec797068f,norsca_target_culture_wins,wh_dlc08_tech_nor_nw_08,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh2_main_skv_skaven,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,123,123,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,3b748544caff8c90c64279d6,5459e4e52eee46a739220bcf
e6a4ec79606c832a9b9f9d70,norsca_target_culture_wins,wh_dlc08_tech_nor_nw_10,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh2_dlc09_tmb_tomb_kings,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,135,135,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,4f359a8be7bbf86d73eb6809,5459e4e52eee46a739220bcf
08e61b8a33e557d5b9005d79,norsca_target_culture_wins,wh_dlc08_tech_nor_nw_20,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh2_dlc11_cst_vampire_coast,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,124,124,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,5a4ae7230c1254fccc34de73,5459e4e52eee46a739220bcf
fb44db3c33621385e3cf6952,norsca_target_culture_wins,wh_dlc08_tech_nor_other_07,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh_main_brt_bretonnia,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,131,131,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,6e7b9efc05408f751636c984,5459e4e52eee46a739220bcf
7a0281b971c46c4be2fc6444,norsca_target_culture_wins,wh_dlc08_tech_nor_other_11,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh_main_dwf_dwarfs,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,136,136,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,35af0de3aafea62a6eb59a66,5459e4e52eee46a739220bcf
8f556d01a83f6c41171ca85c,norsca_target_culture_wins,wh_dlc08_tech_nor_other_14,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh_main_emp_empire,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,137,137,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,37ade52f4352291a24c18f9b,5459e4e52eee46a739220bcf
2c2e70cb73ee59c74fa9530c,norsca_target_culture_wins,wh_dlc08_tech_nor_other_16,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh_main_vmp_vampire_counts,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,139,139,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,417bcb4020953229496bb5aa,5459e4e52eee46a739220bcf
83a32cf749bc25786d853ec0,norsca_target_culture_wins,wh_dlc08_tech_nor_other_18,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh_main_grn_greenskins,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,140,140,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,19f289ba3baa85323cb1e5e8,5459e4e52eee46a739220bcf
7f06f769976bef939c2a5721,norsca_target_culture_wins,wh_dlc08_tech_nor_other_20,culture,,wh_dlc08_nor_norsca,,all_supported_campaigns,unlock_technology,BattleCompleted,culture,wh_dlc05_wef_wood_elves,10,greater_than_or_equal,1,,false,,one_increment_per_winner_last_eligible_loser_culture_in_cache,true,none_from_battle_counter,shared_lock_last_write_wins,decoded_last_opponent_assignment,script/campaign/wh3_campaign_tech_tree.lua,125,125,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,7b848227bfb0d6aa8b89debc,5459e4e52eee46a739220bcf
e72d24bb1ccccb6a542c6c94,technology_ancillary_reward,wh2_dlc11_tech_cst_command_10,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh2_dlc11_anc_follower_cst_quartermaster,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,75,75,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,a1bad89b935d0b8d74fbbf18,10e2a7100fcb86528c9d264a
2867a30824d42100969f193c,technology_ancillary_reward,wh2_dlc11_tech_cst_command_11,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh2_dlc11_anc_follower_cst_first_mate,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,76,76,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,71d8b2335de12687ae9da237,10e2a7100fcb86528c9d264a
1c66a671681824fd03dac5a4,technology_ancillary_reward,wh2_dlc11_tech_cst_command_12,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh2_dlc11_anc_follower_cst_sea_artist,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,77,77,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,f2109fec685bd26c45cb1e41,10e2a7100fcb86528c9d264a
e3be563fa44fae38c38f6469,technology_ancillary_reward,wh2_dlc11_tech_cst_firearms_07,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh2_dlc11_anc_follower_cst_powder_monkey,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,69,69,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,c2110823698a8703e838673a,10e2a7100fcb86528c9d264a
4e846be856787fc04e373da3,technology_ancillary_reward,wh2_dlc11_tech_cst_firearms_08,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh2_dlc11_anc_follower_cst_master_gunner,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,70,70,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,97b2861883442df595d844a8,10e2a7100fcb86528c9d264a
54d61ddf3883f8def276e89f,technology_ancillary_reward,wh2_dlc11_tech_cst_firearms_09,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh2_dlc11_anc_magic_standard_throwing_bombs,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,71,71,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,aea5b2bb7c27089b49bc23f7,10e2a7100fcb86528c9d264a
dd8671a7503f777fd62e88ae,technology_ancillary_reward,wh2_dlc11_tech_cst_vampiric_10,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh2_dlc11_anc_magic_standard_spell_of_the_necromancers_apprentice,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,72,72,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,df586e04874b99e0798e42fc,10e2a7100fcb86528c9d264a
d066cddc8ee9b1e8ee0e7ebc,technology_ancillary_reward,wh2_dlc11_tech_cst_vampiric_11,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh2_dlc11_anc_magic_standard_skull_and_crossbones,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,73,73,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,e7dd839effc28007f2268824,10e2a7100fcb86528c9d264a
da2ecf5afcc6bca8f29e7654,technology_ancillary_reward,wh2_dlc11_tech_cst_vampiric_12,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh2_dlc11_anc_follower_cst_carpenter,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,74,74,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,5ee5c320449f022ee67f9db5,10e2a7100fcb86528c9d264a
8588bf11c93eee97c6c6ea0f,technology_ancillary_reward,wh3_main_tech_cth_2,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh3_main_anc_magic_standard_banner_of_feng_shi,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,78,78,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,c143ce04584a6cb734f25ebd,10e2a7100fcb86528c9d264a
21fa760f4e70e6ecf0570ef2,technology_ancillary_reward,wh3_main_tech_cth_22,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh3_main_anc_magic_standard_banner_of_the_moon_empress,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,79,79,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,d3fba6cf11877bbda5e7d2df,10e2a7100fcb86528c9d264a
f6736befb223c4372bfdf0ce,technology_ancillary_reward,wh3_main_tech_cth_50,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh3_main_anc_magic_standard_banner_of_the_empress_eye,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,80,83,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,e4252e66c9a2d90d8ed99cc5,10e2a7100fcb86528c9d264a
5451869cedade13310339776,technology_ancillary_reward,wh3_main_tech_cth_50,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh3_main_anc_magic_standard_the_great_celestial_banner,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,80,83,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,e4252e66c9a2d90d8ed99cc5,10e2a7100fcb86528c9d264a
44820b862cbfe7462301fc5c,technology_ancillary_reward,wh3_main_tech_kho_1_5,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh3_main_anc_magic_standard_blood_feasters_banner,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,84,84,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,05b6c3b0900fb1fbd0903927,10e2a7100fcb86528c9d264a
4506e71ff25ebeb04cd7a607,technology_ancillary_reward,wh3_main_tech_kho_3_5,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh3_main_anc_magic_standard_trophy_of_killers,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,85,85,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,096da1c1e5ddf3d003f8af4c,10e2a7100fcb86528c9d264a
05fc70409ec789823d15290a,technology_ancillary_reward,wh3_main_tech_kho_4_3,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh3_main_anc_magic_standard_khornes_gift,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,86,86,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,4fa34c31be30136659e92a59,10e2a7100fcb86528c9d264a
b7fcf7ed5b881ebba9803b31,technology_ancillary_reward,wh3_main_tech_kho_6_2,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh3_main_anc_magic_standard_lifetaker_banner,,,1,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,87,87,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,47e69e5ef812f6b58b9d2f04,10e2a7100fcb86528c9d264a
81f994c3bd9773e3ae83e860,technology_ancillary_reward,wh3_main_tech_ksl_4_14,technology_ownership,,,,all_supported_campaigns,add_ancillary_to_faction,ResearchCompleted,ancillary,wh3_main_anc_magic_standard_banner_of_the_orthodoxy,,,3,ancillary,false,,,,,,decoded_literal_and_control_flow,script/campaign/wh3_campaign_tech_tree.lua,88,88,f0a7080fdfc40d9bef4cdedcd839022c208ef5ccf76698a71ff2ab3929823323,39a88bd408565445e8e959dd,10e2a7100fcb86528c9d264a
11e580d6af3cd80af1ea325f,vampire_coast_lord_reward,wh2_dlc11_tech_cst_admirals_01,culture,,wh2_dlc11_cst_vampire_coast,,all_supported_campaigns,spawn_character_to_pool,ResearchCompleted,agent_subtype,wh2_dlc11_cst_admiral_tech_01,,,1,recruitable_lord,true,,,,,,decoded_literal_and_control_flow,script/campaign/wh2_dlc11_tech_tree.lua,3,3,de8d514b9de31de1d5339453b3f444ec9b97c83ca3fa20be4c8fa5b46572641b,1c0e3494587238f23858aed5,9de0dccd27e95290709b654a
c660a5054d7cb2433d852422,vampire_coast_lord_reward,wh2_dlc11_tech_cst_admirals_02,culture,,wh2_dlc11_cst_vampire_coast,,all_supported_campaigns,spawn_character_to_pool,ResearchCompleted,agent_subtype,wh2_dlc11_cst_admiral_tech_02,,,1,recruitable_lord,true,,,,,,decoded_literal_and_control_flow,script/campaign/wh2_dlc11_tech_tree.lua,4,4,de8d514b9de31de1d5339453b3f444ec9b97c83ca3fa20be4c8fa5b46572641b,b123e456d4b3ce109f0e471b,9de0dccd27e95290709b654a
cfb8718cef40bde7a0ad17d7,vampire_coast_lord_reward,wh2_dlc11_tech_cst_admirals_03,culture,,wh2_dlc11_cst_vampire_coast,,all_supported_campaigns,spawn_character_to_pool,ResearchCompleted,agent_subtype,wh2_dlc11_cst_admiral_tech_03,,,1,recruitable_lord,true,,,,,,decoded_literal_and_control_flow,script/campaign/wh2_dlc11_tech_tree.lua,5,5,de8d514b9de31de1d5339453b3f444ec9b97c83ca3fa20be4c8fa5b46572641b,e5de64b9e0892bab58c93a70,9de0dccd27e95290709b654a
b97deeb21488e7d84b4dcc06,vampire_coast_lord_reward,wh2_dlc11_tech_cst_admirals_04,culture,,wh2_dlc11_cst_vampire_coast,,all_supported_campaigns,spawn_character_to_pool,ResearchCompleted,agent_subtype,wh2_dlc11_cst_admiral_tech_04,,,1,recruitable_lord,true,,,,,,decoded_literal_and_control_flow,script/campaign/wh2_dlc11_tech_tree.lua,6,6,de8d514b9de31de1d5339453b3f444ec9b97c83ca3fa20be4c8fa5b46572641b,0191e34b86be0e8a6b5353a4,9de0dccd27e95290709b654a
