record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_norsca_1,,,wh_dlc07_tech_brt_chivalry_norsca_1,Winter Woes Decree,“The King decrees that Bretonnians must double their efforts to defend the Kingdom against the barbaric forces of the North.”,"The Northmen – the barbarian tribes allied to the Gods of Chaos – are ancient enemies of Bretonnia. During the Tenth Great Battle, Gilles le Breton and his Grail Companions came to the relief of the great port-city of L’Anguille, which was under attack from forces led by the formidable warrior-Lord Svengar of the Skaelings. The Companion Lord Marcus duelled with the giant Norscan warrior, defeating him and triggering a full-scale retreat of the Norse attackers, who hurriedly turned their ships around and sailed away northwards once more. A devastating victory was won that day, but nevertheless the ports of Bretonnia cast their eyes out to the ocean in constant vigilance even now.",wh_main_faction_political_diplomacy_mod_technology_norsca,faction_to_faction_own_unseen,-50.0000,Diplomatic relations: %+n with Norsca,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3149,wh_dlc07_tech_brt_chivalry_norsca_1|wh_main_faction_political_diplomacy_mod_technology_norsca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomacy.png,5,diplomacy.png,campaign,true
technology_prerequisite,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_norsca_1,,,wh_dlc07_tech_brt_chivalry_norsca_1,Winter Woes Decree,“The King decrees that Bretonnians must double their efforts to defend the Kingdom against the barbaric forces of the North.”,"The Northmen – the barbarian tribes allied to the Gods of Chaos – are ancient enemies of Bretonnia. During the Tenth Great Battle, Gilles le Breton and his Grail Companions came to the relief of the great port-city of L’Anguille, which was under attack from forces led by the formidable warrior-Lord Svengar of the Skaelings. The Companion Lord Marcus duelled with the giant Norscan warrior, defeating him and triggering a full-scale retreat of the Norse attackers, who hurriedly turned their ships around and sailed away northwards once more. A devastating victory was won that day, but nevertheless the ports of Bretonnia cast their eyes out to the ocean in constant vigilance even now.",,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,wh2_dlc12_tech_brt_chivalry_start,,,required_technology,endpoint_resolved,technology_required_technology_junctions_tables,db/technology_required_technology_junctions_tables/data__.tsv,111,wh_dlc07_tech_brt_chivalry_norsca_1|wh2_dlc12_tech_brt_chivalry_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_norsca_2,,,wh_dlc07_tech_brt_chivalry_norsca_2,The North Guard,"Across the Sea of Claws lies an ancient threat; pay it the utmost attention, lest it grows too near.","The Northmen – the barbarian tribes allied to the Gods of Chaos – are ancient enemies of Bretonnia. During the Tenth Great Battle, Gilles le Breton and his Grail Companions came to the relief of the great port-city of L’Anguille, which was under attack from forces led by the formidable warrior-Lord Svengar of the Skaelings. The Companion Lord Marcus duelled with the giant Norscan warrior, defeating him and triggering a full-scale retreat of the Norse attackers, who hurriedly turned their ships around and sailed away northwards once more. A devastating victory was won that day, but nevertheless the ports of Bretonnia cast their eyes out to the ocean in constant vigilance even now.",,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1667,wh_dlc07_tech_brt_chivalry_norsca_2,,,,,,,,7,2,300,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_norsca_2,,,wh_dlc07_tech_brt_chivalry_norsca_2,The North Guard,"Across the Sea of Claws lies an ancient threat; pay it the utmost attention, lest it grows too near.","The Northmen – the barbarian tribes allied to the Gods of Chaos – are ancient enemies of Bretonnia. During the Tenth Great Battle, Gilles le Breton and his Grail Companions came to the relief of the great port-city of L’Anguille, which was under attack from forces led by the formidable warrior-Lord Svengar of the Skaelings. The Companion Lord Marcus duelled with the giant Norscan warrior, defeating him and triggering a full-scale retreat of the Norse attackers, who hurriedly turned their ships around and sailed away northwards once more. A devastating victory was won that day, but nevertheless the ports of Bretonnia cast their eyes out to the ocean in constant vigilance even now.",,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1564,wh_dlc07_tech_brt_chivalry_norsca_2,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc07_brt_chivalry_norsca_2,false,false,,564161599,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_norsca_2,,,wh_dlc07_tech_brt_chivalry_norsca_2,The North Guard,"Across the Sea of Claws lies an ancient threat; pay it the utmost attention, lest it grows too near.","The Northmen – the barbarian tribes allied to the Gods of Chaos – are ancient enemies of Bretonnia. During the Tenth Great Battle, Gilles le Breton and his Grail Companions came to the relief of the great port-city of L’Anguille, which was under attack from forces led by the formidable warrior-Lord Svengar of the Skaelings. The Companion Lord Marcus duelled with the giant Norscan warrior, defeating him and triggering a full-scale retreat of the Norse attackers, who hurriedly turned their ships around and sailed away northwards once more. A devastating victory was won that day, but nevertheless the ports of Bretonnia cast their eyes out to the ocean in constant vigilance even now.",wh_dlc07_effect_increased_chivalry_norsca,faction_to_faction_own_unseen,5.0000,Chivalry: %+n for every victory against Norsca,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3150,wh_dlc07_tech_brt_chivalry_norsca_2|wh_dlc07_effect_increased_chivalry_norsca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chivalry_positive.png,2,chivalry_negative.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_norsca_2,,,wh_dlc07_tech_brt_chivalry_norsca_2,The North Guard,"Across the Sea of Claws lies an ancient threat; pay it the utmost attention, lest it grows too near.","The Northmen – the barbarian tribes allied to the Gods of Chaos – are ancient enemies of Bretonnia. During the Tenth Great Battle, Gilles le Breton and his Grail Companions came to the relief of the great port-city of L’Anguille, which was under attack from forces led by the formidable warrior-Lord Svengar of the Skaelings. The Companion Lord Marcus duelled with the giant Norscan warrior, defeating him and triggering a full-scale retreat of the Norse attackers, who hurriedly turned their ships around and sailed away northwards once more. A devastating victory was won that day, but nevertheless the ports of Bretonnia cast their eyes out to the ocean in constant vigilance even now.",wh_dlc08_effect_force_stat_melee_attack_vs_norsca,faction_to_force_own_unseen,5.0000,Melee attack: %+n when fighting against Norsca,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3151,wh_dlc07_tech_brt_chivalry_norsca_2|wh_dlc08_effect_force_stat_melee_attack_vs_norsca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,melee.png,431,melee.png,battle,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_norsca_2,,,wh_dlc07_tech_brt_chivalry_norsca_2,The North Guard,"Across the Sea of Claws lies an ancient threat; pay it the utmost attention, lest it grows too near.","The Northmen – the barbarian tribes allied to the Gods of Chaos – are ancient enemies of Bretonnia. During the Tenth Great Battle, Gilles le Breton and his Grail Companions came to the relief of the great port-city of L’Anguille, which was under attack from forces led by the formidable warrior-Lord Svengar of the Skaelings. The Companion Lord Marcus duelled with the giant Norscan warrior, defeating him and triggering a full-scale retreat of the Norse attackers, who hurriedly turned their ships around and sailed away northwards once more. A devastating victory was won that day, but nevertheless the ports of Bretonnia cast their eyes out to the ocean in constant vigilance even now.",wh_main_effect_force_stat_melee_defence_vs_norsca,faction_to_force_own_unseen,10.0000,Melee defence: %+n when fighting against Norsca,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3152,wh_dlc07_tech_brt_chivalry_norsca_2|wh_main_effect_force_stat_melee_defence_vs_norsca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defence.png,451,defence.png,battle,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_norsca_2,,,wh_dlc07_tech_brt_chivalry_norsca_2,The North Guard,"Across the Sea of Claws lies an ancient threat; pay it the utmost attention, lest it grows too near.","The Northmen – the barbarian tribes allied to the Gods of Chaos – are ancient enemies of Bretonnia. During the Tenth Great Battle, Gilles le Breton and his Grail Companions came to the relief of the great port-city of L’Anguille, which was under attack from forces led by the formidable warrior-Lord Svengar of the Skaelings. The Companion Lord Marcus duelled with the giant Norscan warrior, defeating him and triggering a full-scale retreat of the Norse attackers, who hurriedly turned their ships around and sailed away northwards once more. A devastating victory was won that day, but nevertheless the ports of Bretonnia cast their eyes out to the ocean in constant vigilance even now.",wh_main_faction_political_diplomacy_mod_technology_norsca,faction_to_faction_own_unseen,-50.0000,Diplomatic relations: %+n with Norsca,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3153,wh_dlc07_tech_brt_chivalry_norsca_2|wh_main_faction_political_diplomacy_mod_technology_norsca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomacy.png,5,diplomacy.png,campaign,true
node,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_heraldry_oversea,,,tech_dlc14_brt_heraldry_oversea_repanse,Overseas Diplomacy,"King Louen knows Bretonnia cannot stem the tide of filth alone – diplomacy is required to broker alliances, lest fell darkness overrun the world entirely.",,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1715,wh_dlc07_tech_brt_heraldry_oversea,,,,,,,,1,3,400,0,0,brt_heraldry,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_heraldry_oversea,,,tech_dlc14_brt_heraldry_oversea_repanse,Overseas Diplomacy,"King Louen knows Bretonnia cannot stem the tide of filth alone – diplomacy is required to broker alliances, lest fell darkness overrun the world entirely.",,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,6,tech_dlc14_brt_heraldry_oversea_repanse,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc07_brt_heraldry_oversea,false,false,placeholder.tga,1119459145,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_heraldry_oversea,,,tech_dlc14_brt_heraldry_oversea_repanse,Overseas Diplomacy,"King Louen knows Bretonnia cannot stem the tide of filth alone – diplomacy is required to broker alliances, lest fell darkness overrun the world entirely.",,wh2_main_faction_political_diplomacy_mod_technology_order,faction_to_faction_own_unseen,50.0000,"Diplomatic relations: %+n with Humans, High Elves and Lizardmen",,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,11,tech_dlc14_brt_heraldry_oversea_repanse|wh2_main_faction_political_diplomacy_mod_technology_order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomacy.png,6,diplomacy.png,campaign,true
technology_prerequisite,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_heraldry_oversea,,,tech_dlc14_brt_heraldry_oversea_repanse,Overseas Diplomacy,"King Louen knows Bretonnia cannot stem the tide of filth alone – diplomacy is required to broker alliances, lest fell darkness overrun the world entirely.",,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,wh_dlc07_tech_brt_heraldry_start,,,required_technology,endpoint_resolved,technology_required_technology_junctions_tables,db/technology_required_technology_junctions_tables/data__.tsv,5,tech_dlc14_brt_heraldry_oversea_repanse|wh_dlc07_tech_brt_heraldry_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_heraldry_errantry,,,wh_dlc07_tech_brt_heraldry_errantry,Support Religious Errantry,The ongoing Errantry Wars across the sea need constant political and financial support.,,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1713,wh_dlc07_tech_brt_heraldry_errantry,,,,,,,,2,3,400,0,0,brt_heraldry,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_heraldry_errantry,,,wh_dlc07_tech_brt_heraldry_errantry,Support Religious Errantry,The ongoing Errantry Wars across the sea need constant political and financial support.,,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1605,wh_dlc07_tech_brt_heraldry_errantry,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc07_brt_heraldry_errantry,false,false,,352441477,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_heraldry_errantry,,,wh_dlc07_tech_brt_heraldry_errantry,Support Religious Errantry,The ongoing Errantry Wars across the sea need constant political and financial support.,,wh2_dlc14_diplomatic_relations_chevaliers_de_lyonesse,faction_to_faction_own_unseen,50.0000,Diplomatic relations: %+n with [[img:brt_chevaliers_de_lyonesse]][[/img]]Chevaliers de Lyonesse,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3247,wh_dlc07_tech_brt_heraldry_errantry|wh2_dlc14_diplomatic_relations_chevaliers_de_lyonesse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomacy.png,2,diplomacy.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_heraldry_errantry,,,wh_dlc07_tech_brt_heraldry_errantry,Support Religious Errantry,The ongoing Errantry Wars across the sea need constant political and financial support.,,wh2_main_faction_political_diplomacy_mod_crusaders,faction_to_faction_own_unseen,100.0000,"Diplomatic relations: %+n with [[img:brt_thegans_crusaders]][[/img]]Thegan's Errantry, [[img:brt_knights_of_the_flame]][[/img]]Knights of the Flame, [[img:brt_knights_of_origo]][[/img]]Knights of Origo and [[img:brt_rogue_jerrod]][[/img]]Jerrod's Errantry",,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3248,wh_dlc07_tech_brt_heraldry_errantry|wh2_main_faction_political_diplomacy_mod_crusaders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomacy.png,5,diplomacy.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_heraldry_errantry,,,wh_dlc07_tech_brt_heraldry_errantry,Support Religious Errantry,The ongoing Errantry Wars across the sea need constant political and financial support.,,wh_dlc07_effect_chivalry_dummy,faction_to_faction_own_unseen,100.0000,Chivalry: %+n,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3249,wh_dlc07_tech_brt_heraldry_errantry|wh_dlc07_effect_chivalry_dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chivalry_positive.png,1,chivalry_negative.png,campaign,true
technology_prerequisite,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_heraldry_errantry,,,wh_dlc07_tech_brt_heraldry_errantry,Support Religious Errantry,The ongoing Errantry Wars across the sea need constant political and financial support.,,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,wh_dlc07_tech_brt_heraldry_start,,,required_technology,endpoint_resolved,technology_required_technology_junctions_tables,db/technology_required_technology_junctions_tables/data__.tsv,115,wh_dlc07_tech_brt_heraldry_errantry|wh_dlc07_tech_brt_heraldry_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh2_dlc12_tech_brt_heraldry_oversea_wef,,,wh2_dlc12_tech_brt_heraldry_oversea_wef,Lords of Athel Loren Diplomacy,"The insular Asrai are powerful allies yet dreadful, relentless enemies if provoked, so must be treated with reverence and respect around the diplomatic table.",,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,425,wh2_dlc12_tech_brt_heraldry_oversea_wef,,,,,,,,3,3,400,0,0,brt_heraldry,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh2_dlc12_tech_brt_heraldry_oversea_wef,,,wh2_dlc12_tech_brt_heraldry_oversea_wef,Lords of Athel Loren Diplomacy,"The insular Asrai are powerful allies yet dreadful, relentless enemies if provoked, so must be treated with reverence and respect around the diplomatic table.",,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,232,wh2_dlc12_tech_brt_heraldry_oversea_wef,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc12_brt_diplomacy_wood_elves,false,false,,1878233726,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
