game,patch,unit_scale,unit_key,attack_type,source_key,effect_key
warhammer_3,8.1.1,ultra,wh3_main_nur_inf_forsaken_0,melee,wh3_main_nur_forsaken,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_inf_nurglings_0,melee,wh3_main_nur_nurglings,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_inf_plaguebearers_0,melee,wh3_main_nur_plaguesword,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_inf_plaguebearers_1,melee,wh3_main_nur_plaguesword_exalted,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_inf_plaguebearers_1,projectile,wh3_nur_plaguebearers_deaths_head,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_mon_beast_of_nurgle_0,melee,wh3_main_nur_beast_of_nurgle,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_mon_great_unclean_one_0,melee,wh3_main_great_unclean_one,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_mon_plague_toads_0,melee,wh3_main_nur_plague_toad_maw,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_mon_rot_flies_0,melee,wh3_main_nur_rot_fly_stinger,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_mon_soul_grinder_0,melee,wh3_main_nurgle_soul_grinder,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_mon_soul_grinder_0,projectile,wh3_main_nur_soul_grinder_bombard,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_mon_soul_grinder_0,explosion,wh3_main_nur_soulgrinder_bombard_explosion,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_nur_mon_spawn_of_nurgle_0,melee,wh3_main_nur_claws_chaos_spawn,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cav_heartseekers_of_slaanesh_0,melee,wh3_main_sla_heartseekers_claws,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cav_hellstriders_0,melee,wh3_main_sla_hellstriders_spear_claw,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cav_hellstriders_1,melee,wh3_main_sla_hellstriders_hellscourge_whip,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cav_seekers_of_slaanesh_0,melee,wh3_main_sla_seekers_claws,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_alluress_shadow_1,melee,wh3_main_sla_cha_alluress_steed_claw,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_alluress_shadow_2,melee,wh3_main_sla_seeker_chariot_alluress,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_alluress_shadow_3,melee,wh3_main_sla_exalted_seeker_chariot_alluress,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_alluress_slaanesh_1,melee,wh3_main_sla_cha_alluress_steed_claw,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_alluress_slaanesh_2,melee,wh3_main_sla_seeker_chariot_alluress,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_alluress_slaanesh_3,melee,wh3_main_sla_exalted_seeker_chariot_alluress,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_herald_of_slaanesh_shadow_1,melee,wh3_main_sla_cha_herald_of_slaanesh_steed_claw,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_herald_of_slaanesh_shadow_2,melee,wh3_main_sla_seeker_chariot_herald,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_herald_of_slaanesh_shadow_3,melee,wh3_main_sla_exalted_seeker_chariot_herald,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_herald_of_slaanesh_slaanesh_1,melee,wh3_main_sla_cha_herald_of_slaanesh_steed_claw,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_herald_of_slaanesh_slaanesh_2,melee,wh3_main_sla_seeker_chariot_herald,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_herald_of_slaanesh_slaanesh_3,melee,wh3_main_sla_exalted_seeker_chariot_herald,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_inf_daemonette_1,melee,wh3_main_sla_daemonette_exalted_claws,wh2_dlc11_unit_contact_charmed
warhammer_3,8.1.1,ultra,wh3_main_sla_inf_marauders_2,melee,wh3_main_sla_marauders_hellscourge_whip,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_mon_fiends_of_slaanesh_0,melee,wh3_main_sla_tongue_fiends,wh3_main_unit_contact_soporific_musk
warhammer_3,8.1.1,ultra,wh3_main_sla_mon_soul_grinder_0,melee,wh3_main_sla_soul_grinder,wh3_main_unit_contact_soporific_musk
warhammer_3,8.1.1,ultra,wh3_main_sla_mon_spawn_of_slaanesh_0,melee,wh3_main_sla_claws_chaos_spawn,wh3_main_unit_contact_soporific_musk
warhammer_3,8.1.1,ultra,wh3_main_sla_veh_exalted_seeker_chariot_0,melee,wh3_main_sla_exalted_seeker_chariot,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_veh_hellflayer_0,melee,wh3_main_sla_hellflayer,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_sla_veh_seeker_chariot_0,melee,wh3_main_sla_seeker_chariot,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_metal_0,projectile,wh3_main_tze_herald_fire_bolt_improved,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_metal_1,projectile,wh3_main_tze_herald_fire_bolt_improved,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_metal_2,melee,wh3_main_tze_burning_chariot_iridescent_horror,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_metal_2,projectile,wh3_main_tze_herald_fire_bolt_improved,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0,projectile,wh3_main_tze_herald_fire_bolt_improved,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1,projectile,wh3_main_tze_herald_fire_bolt_improved,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2,melee,wh3_main_tze_burning_chariot_iridescent_horror,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2,projectile,wh3_main_tze_herald_fire_bolt_improved,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_iridescent_horror_metal_2,melee,wh3_main_tze_burning_chariot_iridescent_horror,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_iridescent_horror_tzeentch_2,melee,wh3_main_tze_burning_chariot_iridescent_horror,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_mon_exalted_flamers_0,melee,wh3_main_tze_exalted_flamer_flame,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_mon_exalted_flamers_0,projectile,wh3_main_tze_exalted_flamer_warpflame,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_mon_exalted_flamers_0,explosion,wh3_main_tze_exalted_flamer_flame_explosion,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_mon_flamers_0,melee,wh3_main_tze_flamers_flame,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_mon_flamers_0,projectile,wh3_main_tze_flamer_flame,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_mon_spawn_of_tzeentch_0,melee,wh3_main_tze_claws_chaos_spawn,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_main_tze_veh_burning_chariot_0,melee,wh3_main_tze_burning_chariot_exalted_flamer,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_veh_burning_chariot_0,projectile,wh3_main_tze_burning_chariot_exalted_flamer_warpflame,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_main_tze_veh_burning_chariot_0,explosion,wh3_main_tze_exalted_flamer_flame_explosion,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_twa06_nur_inf_plaguebearers_ror_0,melee,wh3_main_nur_plaguesword_exalted,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_twa06_nur_inf_plaguebearers_ror_0,projectile,wh3_nur_plaguebearers_deaths_head,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_twa06_sla_inf_daemonette_ror_0,melee,wh3_twa06_sla_daemonette_exalted_claws_ror,wh2_dlc11_unit_contact_charmed
warhammer_3,8.1.1,ultra,wh3_twa06_tze_inf_pink_horrors_ror_0,projectile,wh3_twa06_tze_pink_exalted_horror_fire_bolt_ror,wh3_main_unit_contact_warpflame
warhammer_3,8.1.1,ultra,wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0,melee,wh3_main_nur_pox_rider_maw,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0,melee,wh3_main_sla_heartseekers_claws,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_twa08_nur_mon_great_unclean_one_0_ror,melee,wh3_main_great_unclean_one,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror,melee,wh3_twa10_kho_flesh_hounds_ror,wh2_pro08_unit_contact_dampen
warhammer_3,8.1.1,ultra,wh3_twa10_nur_inf_nurglings_ror,melee,wh3_main_nur_nurglings,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_twa10_sla_inf_marauders_spears_ror,melee,wh3_twa10_sla_marauders_ror_spear_claw,wh3_main_unit_contact_soporific_musk
warhammer_3,8.1.1,ultra,wh_main_chs_mon_chaos_warhounds_1,melee,wh_main_chs_warhound_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_def_cav_doomfire_warlocks_0,melee,wh2_dlc10_def_warlock_sword,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_def_cav_slaanesh_harvesters_ror_0,melee,wh2_dlc10_def_warlock_sword,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_def_cha_crone_0,melee,wh2_dlc10_def_crone_dual_swords,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_def_inf_sisters_of_slaughter,melee,wh2_dlc10_def_sisters_of_slaughter_whip,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0,melee,wh2_main_def_dual_swords_witch_elves,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_def_inf_the_bolt_fiends_ror_0,projectile,wh2_main_def_crossbow_bolt_ror_0,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh2_dlc10_def_inf_the_hellebronai_ror_0,melee,wh2_main_def_spear_ror,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_def_mon_chill_of_sontar_ror_0,melee,wh2_dlc10_def_war_hydra_ror_0,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh2_dlc10_def_mon_kharibdyss_0,melee,wh2_dlc10_def_kharibdyss,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc14_def_cav_scourgerunner_chariot_0,projectile,wh2_twa03_def_harpoon_scourgerunner_chariot_suppressing,wh2_dlc12_unit_contact_suppressive_fire
warhammer_3,8.1.1,ultra,wh2_dlc14_def_cav_scourgerunner_chariot_ror_0,projectile,wh2_dlc14_def_harpoon_scourgerunner_chariot_ror,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_def_art_reaper_bolt_thrower,projectile,wh2_twa03_def_reaper_bolt_thrower_bolt_suppressing,wh2_dlc12_unit_contact_suppressive_fire
warhammer_3,8.1.1,ultra,wh2_main_def_art_reaper_bolt_thrower,projectile,wh2_twa03_def_reaper_bolt_thrower_bolt_spread_suppressing,wh2_dlc12_unit_contact_suppressive_fire
warhammer_3,8.1.1,ultra,wh2_main_def_cha_death_hag_0,melee,wh2_main_def_death_hag,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_def_cha_khainite_assassin_0,melee,wh2_main_def_khainite_assassin,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_def_cha_khainite_assassin_0,projectile,wh2_main_def_handbow_bolt_khainite_assassin,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_def_inf_witch_elves_0,melee,wh2_main_def_dual_swords_witch_elves,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc25_dwf_art_goblin_hewer,projectile,wh3_dlc25_dwf_goblin_hewer_axe_flaming,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh3_dlc25_dwf_art_goblin_hewer,explosion,wh2_dlc17_dwf_rune_of_burning_organ_gun,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh3_dlc25_dwf_art_grudge_thrower_grudge_reward,projectile,wh3_dlc25_dwf_grudge_stone_shrapnel_stage_1,wh2_dlc11_unit_contact_monstrous_impact
warhammer_3,8.1.1,ultra,wh3_dlc25_dwf_veh_thunderbarge,projectile,wh3_dlc25_dwf_thunderbarge_cannon_flaming,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh3_dlc25_dwf_veh_thunderbarge,explosion,wh3_dlc25_dwf_flamecannon_explosion_shrapnel_stage_2,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh3_dlc25_dwf_veh_thunderbarge_grungni,projectile,wh3_dlc25_dwf_thunderbarge_cannon_flaming,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh3_dlc25_dwf_veh_thunderbarge_grungni,explosion,wh3_dlc25_dwf_flamecannon_explosion_shrapnel_stage_2,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_dlc06_dwf_art_bolt_thrower_0,projectile,wh_dwf_bolt_thrower_bolt_flaming,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_dlc06_dwf_art_bolt_thrower_0,explosion,wh2_dlc17_dwf_rune_of_burning_generic,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,explosion,wh3_dlc25_dwf_explosive_cannon_ball,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,projectile,wh_dwf_cannon_ball_flaming,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,explosion,wh2_dlc17_dwf_rune_of_burning_generic,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,projectile,wh_dwf_flame_cannon_flaming,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,explosion,wh2_dlc17_dwf_rune_of_burning_flame_cannon,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,projectile,wh_dwf_flame_cannon_flame_penetrating,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,explosion,wh_main_dwf_flamecannon_explosion,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,projectile,wh3_dlc25_flame_cannon_flame_shrapnel_stage_1,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,explosion,wh3_dlc25_dwf_flamecannon_explosion_shrapnel,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,projectile,wh_dwf_flame_cannon_flame_seeking,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,projectile,wh_dwf_flame_cannon_flame,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon_grudge_reward,projectile,wh3_dlc25_flame_cannon_flame_shrapnel_stage_1,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon_grudge_reward,explosion,wh3_dlc25_dwf_flamecannon_explosion_shrapnel,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_grudge_thrower,projectile,wh_dwf_grudge_stone_flaming,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_grudge_thrower,explosion,wh2_dlc17_dwf_rune_of_burning_grudge_thrower,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_organ_gun,projectile,wh_dwf_organ_gun_flaming,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_art_organ_gun,explosion,wh2_dlc17_dwf_rune_of_burning_organ_gun,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_cha_master_engineer_0,projectile,wh2_dlc17_dwf_master_engineer_rifle_bullet_shotgun,wh2_dlc12_unit_contact_suppressive_fire
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_hammerers_grudge_reward,melee,wh3_dlc25_dwf_hammerers_grudge_unit,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_irondrakes_0,projectile,wh_dwf_drakegun_flame,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_irondrakes_0_grudge_reward,projectile,wh3_dlc25_dwf_drakegun_grudge,wh2_dlc12_unit_contact_flammable
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_quarrellers_1_grudge_reward,projectile,wh3_dlc25_dwf_crossbow_shieldbreaker_anti_infantry,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_slayers_grudge_reward,melee,wh3_dlc25_dwf_slayer_axe_dual_armour_sunder,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh_main_dwf_veh_gyrobomber,projectile,wh_dwf_gyrobomber_clattergun_bullet,wh2_dlc12_unit_contact_suppressive_fire
warhammer_3,8.1.1,ultra,wh_main_dwf_veh_gyrocopter_1,projectile,wh3_dlc25_dwf_gyrocopter_brimstone_shot,wh_main_unit_contact_morale
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_cha_hunter_jorek_grimm_0,projectile,wh2_dlc17_dwf_master_engineer_rifle_bullet_shotgun,wh2_dlc12_unit_contact_suppressive_fire
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_inf_huntsmen_0,projectile,wh2_dlc13_emp_bow_arrow_heavy_headed,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_inf_hochland_long_rifles_ror,projectile,wh3_dlc25_emp_inf_rifle_bullet_hochland_ror,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_inf_hochland_long_rifles_ror,projectile,wh3_dlc25_emp_inf_rifle_bullet_hochland_ror_exploding,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh3_dlc24_cth_mon_jet_lion,melee,wh3_dlc24_cth_mon_jet_lion,wh2_dlc11_unit_contact_disrupted
warhammer_3,8.1.1,ultra,wh3_main_cth_cha_alchemist_2,projectile,wh3_cth_sky_junk_crane_gun_bullet,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh3_main_cth_cha_alchemist_2,projectile,wh3_cp1_cth_sky_lantern_crane_gun_bullet,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh3_main_cth_cha_lord_magistrate_2,projectile,wh3_cth_sky_junk_crane_gun_bullet,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh3_main_cth_cha_lord_magistrate_2,projectile,wh3_dlc24_cth_sky_lantern_crane_gun_bullet_debuff,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh3_main_cth_inf_crane_gunners_0,projectile,wh3_cth_crane_gun_bullet,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh3_main_cth_mon_terracotta_sentinel_0,melee,wh3_main_cth_terracotta_sentinel,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_main_cth_veh_sky_lantern_0,projectile,wh3_cth_sky_junk_crane_gun_bullet,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh3_twa08_cth_mon_terracotta_sentinel_0_ror,melee,wh3_main_cth_terracotta_sentinel,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_twa10_cth_inf_peasant_archers_ror,projectile,wh3_twa10_cth_peasant_bow_arrow,wh2_dlc12_unit_contact_flammable
warhammer_3,8.1.1,ultra,wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0,melee,wh2_dlc15_grn_goblin_sword_poison_fire_lava_spider_rider,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc15_grn_cav_squig_hoppers_waaagh_0,melee,wh_dlc06_grn_goblin_sword_squig_hopper,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc15_grn_mon_wyvern_waaagh_0,melee,wh_main_grn_wyvern,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0,melee,wh2_dlc15_grn_snotling_pump_wagon_roller,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_art_bolt_throwa_ror,projectile,wh3_dlc26_grn_bolt_throwa_ror,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_night_goblin_big_boss,melee,wh3_dlc26_grn_cha_night_goblin_big_boss,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_night_goblin_big_boss_squig,melee,wh3_dlc26_grn_cha_night_goblin_big_boss_squig,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_savage_orc_great_shaman_wyvern,melee,wh_main_grn_wyvern,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_snagla_grobspit,melee,wh3_dlc26_grn_snagla,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_mon_arachnarok_spider_flinger,melee,wh_main_grn_arachnarok,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_mon_arachnarok_spider_flinger,projectile,wh3_dlc26_arachnarok_flinger_rock,wh3_dlc26_unit_contact_sticky_webs
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_mon_arachnarok_spider_flinger,explosion,wh3_dlc26_grn_arachnarok_flinger_explosion,wh3_dlc26_unit_contact_sticky_webs
warhammer_3,8.1.1,ultra,wh_dlc06_grn_cav_squig_hoppers_0,melee,wh_dlc06_grn_goblin_sword_squig_hopper,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_dlc06_grn_mon_spider_hatchlings_0,melee,wh_dlc06_grn_spider_fangs_0,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_dlc15_grn_mon_arachnarok_spider_waaagh_0,melee,wh2_dlc15_grn_lava_arachnarok,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_0,melee,wh_main_grn_goblin_spear_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,melee,wh_main_grn_goblin_sword_poison_spider_rider,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,projectile,wh_grn_goblin_arrow_poison_spider_mounted,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,projectile,wh2_dlc15_grn_goblin_bow_poison_spider_rider_multi_shot,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,projectile,wh2_dlc15_grn_goblin_bow_poison_spider_rider_explosive_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,projectile,wh2_dlc15_grn_goblin_bow_poison_spider_rider_fire_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,projectile,wh2_dlc15_grn_goblin_bow_poison_spider_rider_anti_large_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,projectile,wh2_dlc15_grn_goblin_bow_poison_spider_rider_ap_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_2,melee,wh_main_grn_goblin_sword_hero_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_cha_night_goblin_shaman,melee,wh_main_grn_goblin_sword_caster_hero_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,melee,wh_main_grn_goblin_sword_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,projectile,wh_grn_goblin_arrow_poison_night_goblin,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,projectile,wh2_dlc15_grn_goblin_bow_poison_multi_shot,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,projectile,wh2_dlc15_grn_goblin_bow_poison_fire_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,projectile,wh2_dlc15_grn_goblin_bow_poison_anti_large_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,projectile,wh2_dlc15_grn_goblin_bow_poison_ap_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,projectile,wh2_dlc15_grn_goblin_bow_poison_explosive_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics,melee,wh_main_grn_goblin_sword_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,melee,wh_main_grn_goblin_sword_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,projectile,wh_grn_goblin_arrow_poison_night_goblin,wh_main_unit_contact_poison
