record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
node,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_elves_3,,,tech_dlc17_bst_high_elves_2,Smell Their Fear,"The Beastmen rule the forests; civilised races dare not venture beneath their dark eaves, lest they be devoured.",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,284,tech_dlc17_bst_elves_3,,,,,,,,3,3,700,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_elves_3,,,tech_dlc17_bst_high_elves_2,Smell Their Fear,"The Beastmen rule the forests; civilised races dare not venture beneath their dark eaves, lest they be devoured.",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,48,tech_dlc17_bst_high_elves_2,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc03_bst_morslieh_4,false,false,placeholder.tga,1719791130,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_elves_3,,,tech_dlc17_bst_high_elves_2,Smell Their Fear,"The Beastmen rule the forests; civilised races dare not venture beneath their dark eaves, lest they be devoured.",,wh2_dlc17_effect_attribute_cause_fear_during_ambushes,faction_to_force_own,1.0000,Attribute: Causes Fear when ambushing,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,92,tech_dlc17_bst_high_elves_2|wh2_dlc17_effect_attribute_cause_fear_during_ambushes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attribute_causes_fear.png,108,attribute_causes_fear.png,battle,true
node,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_unique_4,,,tech_dlc17_bst_chariot_only,Primal Fury,"Just like their fury, the Cloven Ones' hunt is eternal; it never began, it shall never end. It always was.",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,295,tech_dlc17_bst_unique_4,,,,,,,,6,3,200,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_unique_4,,,tech_dlc17_bst_chariot_only,Primal Fury,"Just like their fury, the Cloven Ones' hunt is eternal; it never began, it shall never end. It always was.",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,34,tech_dlc17_bst_chariot_only,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc17_bst_chariots,false,false,placeholder.tga,1896754753,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_unique_4,,,tech_dlc17_bst_chariot_only,Primal Fury,"Just like their fury, the Cloven Ones' hunt is eternal; it never began, it shall never end. It always was.",,wh2_dlc17_effect_ability_enable_primal_fury_upgraded,faction_to_force_own_unseen,1.0000,"Passive ability: ""Primal Fury Upgraded""",,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,71,tech_dlc17_bst_chariot_only|wh2_dlc17_effect_ability_enable_primal_fury_upgraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,general_ability.png,600,general_ability.png,battle,true
script_lock,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_unique_4,,,tech_dlc17_bst_chariot_only,Primal Fury,"Just like their fury, the Cloven Ones' hunt is eternal; it never began, it shall never end. It always was.",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,[[col:red]]Kill or Wound 5 faction leaders.[[/col]] \\n[[col:yellow]]Current Amount: %d[[/col]],,,,,,,technology_script_lock_reasons_tables,db/technology_script_lock_reasons_tables/data__.tsv,5,tech_dlc17_bst_chariot_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_1,,,tech_dlc17_bst_dwarf_locked,Empire of Beasts,"Surrounding each settlement of the Old World is an impenetrable mass of gnarled forest, containing uncounted horrors…",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,277,tech_dlc17_bst_dwarfs_1,,,,,,,,0,4,200,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_1,,,tech_dlc17_bst_dwarf_locked,Empire of Beasts,"Surrounding each settlement of the Old World is an impenetrable mass of gnarled forest, containing uncounted horrors…",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,35,tech_dlc17_bst_dwarf_locked,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc03_bst_morslieh_1,false,false,placeholder.tga,1061268170,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_1,,,tech_dlc17_bst_dwarf_locked,Empire of Beasts,"Surrounding each settlement of the Old World is an impenetrable mass of gnarled forest, containing uncounted horrors…",,wh2_dlc17_effect_missile_resist_during_sieges,faction_to_force_own,10.0000,Missile resistance: %n% during siege battles,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,72,tech_dlc17_bst_dwarf_locked|wh2_dlc17_effect_missile_resist_during_sieges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resistance_missile.png,700,general_ability.png,battle,true
effect,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_1,,,tech_dlc17_bst_dwarf_locked,Empire of Beasts,"Surrounding each settlement of the Old World is an impenetrable mass of gnarled forest, containing uncounted horrors…",,wh3_main_effect_force_stat_vigour_loss_reduction_small_siege,faction_to_force_own_unseen,-15.0000,Vigour loss reduction: %+n% during siege battles,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,73,tech_dlc17_bst_dwarf_locked|wh3_main_effect_force_stat_vigour_loss_reduction_small_siege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vigour.png,101,vigour.png,battle,false
script_lock,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_1,,,tech_dlc17_bst_dwarf_locked,Empire of Beasts,"Surrounding each settlement of the Old World is an impenetrable mass of gnarled forest, containing uncounted horrors…",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,[[col:red]]Win 5 Siege Battles.[[/col]] \\n[[col:yellow]]Current Amount: %d[[/col]],,,,,,,technology_script_lock_reasons_tables,db/technology_script_lock_reasons_tables/data__.tsv,6,tech_dlc17_bst_dwarf_locked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_unique_5,,,tech_dlc17_bst_four_battles,The Warherd Ravages,"The Beastmen sweep across their Blood-grounds, consumed by savage fury, tearing apart the hated foe!",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,296,tech_dlc17_bst_unique_5,,,,,,,,6,4,200,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_unique_5,,,tech_dlc17_bst_four_battles,The Warherd Ravages,"The Beastmen sweep across their Blood-grounds, consumed by savage fury, tearing apart the hated foe!",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,46,tech_dlc17_bst_four_battles,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc03_bst_gods,false,false,placeholder.tga,978167563,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_unique_5,,,tech_dlc17_bst_four_battles,The Warherd Ravages,"The Beastmen sweep across their Blood-grounds, consumed by savage fury, tearing apart the hated foe!",,wh_main_effect_agent_movement_range_mod,faction_to_character_own,10.0000,Campaign movement range: %+n%,{{tr:campaign_movement_range_additional_tooltip}},Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,90,tech_dlc17_bst_four_battles|wh_main_effect_agent_movement_range_mod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,campaign_movement.png,100,campaign_movement.png,campaign,true
script_lock,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_unique_5,,,tech_dlc17_bst_four_battles,The Warherd Ravages,"The Beastmen sweep across their Blood-grounds, consumed by savage fury, tearing apart the hated foe!",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,[[col:red]]Win 4 Battles in a single turn.[[/col]] \\n[[col:yellow]]Current Amount: %d[[/col]],,,,,,,technology_script_lock_reasons_tables,db/technology_script_lock_reasons_tables/data__.tsv,9,tech_dlc17_bst_four_battles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_5,,,tech_dlc17_bst_dwarf_unlock_4,Bestial Resilience,"Adorned in pillaged armour, beaten to shape with hoof and fist, the warherd makes mock of men.",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,281,tech_dlc17_bst_dwarfs_5,,,,,,,,0,5,400,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_5,,,tech_dlc17_bst_dwarf_unlock_4,Bestial Resilience,"Adorned in pillaged armour, beaten to shape with hoof and fist, the warherd makes mock of men.",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,39,tech_dlc17_bst_dwarf_unlock_4,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc03_bst_powers_1,false,false,placeholder.tga,1046689161,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_5,,,tech_dlc17_bst_dwarf_unlock_4,Bestial Resilience,"Adorned in pillaged armour, beaten to shape with hoof and fist, the warherd makes mock of men.",,wh2_dlc17_effect_phys_resist_beasts,faction_to_force_own_unseen,10.0000,"Physical resistance: %n% for Chaos Warhounds, Harpies, Razorgor Herd and Manticore units",,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,79,tech_dlc17_bst_dwarf_unlock_4|wh2_dlc17_effect_phys_resist_beasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resistance_physical.png,581,resistance_physical.png,battle,true
node,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_3,,,tech_dlc17_bst_dwarf_unlock_2,Rolling Death,"The gangrel herd lopes alongside heavy chariots, eager to join battle as swiftly as possible.",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,279,tech_dlc17_bst_dwarfs_3,,,,,,,,1,5,500,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_3,,,tech_dlc17_bst_dwarf_unlock_2,Rolling Death,"The gangrel herd lopes alongside heavy chariots, eager to join battle as swiftly as possible.",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,37,tech_dlc17_bst_dwarf_unlock_2,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc03_bst_morslieh_3,false,false,placeholder.tga,2145935187,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_3,,,tech_dlc17_bst_dwarf_unlock_2,Rolling Death,"The gangrel herd lopes alongside heavy chariots, eager to join battle as swiftly as possible.",,wh2_dlc17_effect_bonus_vs_infantry_increase_bst_chariots,faction_to_force_own_unseen,5.0000,"Bonus vs Infantry: %+n for Razorgor Chariot, Razorgor Herd and Tuskgor Chariot units",,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,75,tech_dlc17_bst_dwarf_unlock_2|wh2_dlc17_effect_bonus_vs_infantry_increase_bst_chariots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bonus_vs_small.png,482,bonus_vs_small.png,battle,true
effect,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_3,,,tech_dlc17_bst_dwarf_unlock_2,Rolling Death,"The gangrel herd lopes alongside heavy chariots, eager to join battle as swiftly as possible.",,wh2_dlc17_effect_melee_defence_bst_chariots,faction_to_force_own_unseen,5.0000,"Melee defence: %+n for Razorgor Chariots, Razorgor Herd and Tuskgor Chariots units",,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,76,tech_dlc17_bst_dwarf_unlock_2|wh2_dlc17_effect_melee_defence_bst_chariots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defence.png,111,defence.png,battle,true
node,warhammer_3,8.1.1,24237342,Beastmen,beastmen,wh_dlc03_bst_beastmen,Warherd of the One-Eye,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,bst_mil_rework@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,bst_mil_rework,,wh_dlc03_bst_beastmen,,,tech_dlc17_bst_dwarfs_4,,,tech_dlc17_bst_dwarf_unlock_3,Man-Cleavers,"The crude weapons of the Beastmen lack any finesse, but are wielded with brutal strength and unquenchable fury.",,,,,,,Beastmen Military Tech,Beastmen Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,280,tech_dlc17_bst_dwarfs_4,,,,,,,,2,5,600,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
