game,patch,steam_build_id,race,race_slug,character_name,character_slug,character_class,agent_subtype_key,is_legendary_lord,is_unique_agent,relative_path,node_set_count,node_count,skill_count,skill_level_row_count,effect_row_count,prerequisite_row_count,skill_lock_row_count,ancillary_lock_row_count,ancillary_grant_row_count,dilemma_grant_row_count,total_row_count,tree_structure_sha256,file_sha256,file_bytes
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,Dreadlord (Sword & Crossbow),Dreadlord_Sword_Crossbow,lord,wh2_main_def_dreadlord,false,false,characters/dark_elves/Dreadlord_Sword_Crossbow.csv,1,66,66,15,300,52,6,0,4,18,463,17df2fe6d56be9536ab958dfe24830bdafcf6f1d8808f57cfe9ea62167207d80,8956fd7fac9e7c964f91a3371ffe2b83020611e751efd01f5af1fb547855846b,851795
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,Dreadlord (Sword & Shield),Dreadlord_Sword_Shield,lord,wh2_main_def_dreadlord_fem,false,false,characters/dark_elves/Dreadlord_Sword_Shield.csv,1,66,66,15,298,52,6,0,4,18,461,be55dc7362be3774ba0c80d26ad5ab133d94a8affc99dbf34730d15526756af8,68345370e65bac0c7893a9b3ee8ec1102222779114d0e7df14d35a42d25ce181,843610
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,Khainite Assassin,Khainite_Assassin,hero,wh2_main_def_khainite_assassin,false,false,characters/dark_elves/Khainite_Assassin.csv,1,46,46,21,234,18,6,0,0,0,327,02b1a7fce4ceff20196013940fb21518feb43acd3b53c1b6649ffde1c7ba0a01,3a325032069c8adb64c17d37afd6253105616e97af51a96927945956f8723279,578296
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,Malekith,Malekith,legendary_lord,wh2_main_def_malekith,true,false,characters/dark_elves/Malekith.csv,1,66,66,13,309,74,2,0,3,0,469,4cdc76fea95e515e88dea36be90a8562c48603a7324ce3b1cf6481b48879156f,f113be4318a6dbfe28fa611287c77feb3010fcccdbf379fd9d2f1b4b0a5c6e9b,540385
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,Morathi,Morathi,legendary_lord,wh2_main_def_morathi,true,false,characters/dark_elves/Morathi.csv,1,64,64,9,317,75,2,0,1,0,470,6c76fe5e38466485ff84c0cda84ae0c7f14198baa07d51c34fe3b77ff268c3c2,619acb2996a0b74a0390397e76bf4557cb35927d110fe921e556e6fe8e5c8f78,510100
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,Sorceress (Dark),Sorceress_Dark,hero,wh2_main_def_sorceress_dark,false,false,characters/dark_elves/Sorceress_Dark.csv,1,42,42,20,233,16,0,0,3,0,316,75061cee50adc0c022cf14bc77957c738a2c622fb67c549415bd33f72d8f9bcd,497b10973323422a08a6a6382c283ee7252c391cbf8672a9b4b999eba122bf07,556794
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,Sorceress (Fire),Sorceress_Fire,hero,wh2_main_def_sorceress_fire,false,false,characters/dark_elves/Sorceress_Fire.csv,1,42,42,20,237,16,0,0,3,0,320,a86673b8a0764dcbe2f49e6b7fbf3022f1834ffb0dd867da499248db89a6f799,7ded7a912792159f73bb35428dd0b4874e478ddd2c0f0708c8b01c032dc2d45a,566343
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,Sorceress (Shadows),Sorceress_Shadows,hero,wh2_main_def_sorceress_shadow,false,false,characters/dark_elves/Sorceress_Shadows.csv,1,42,42,20,241,16,0,0,3,0,324,38dfe88689b9582f1a53c82d95159946c52a85b6e9dd9477f78ea32b512a7c6c,97ee121d8ed4f6d5bc140f59ced9cd3d2d5d6a908959bfb030d991bffdb6e951,589602
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,Rakarth,Rakarth,legendary_lord,wh2_twa03_def_rakarth,true,false,characters/dark_elves/Rakarth.csv,1,52,52,13,263,60,0,0,3,0,393,01b7c826a1fa2ff26f04e0358fbb758fa01d7c9f56224404214d85ca811676d8,3263bd3ad3d47915d59c59b94606b5283106c86cd84a3ae8ed786905daa5b26f,370765
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Belegar Ironhammer,Belegar_Ironhammer,legendary_lord,wh_dlc06_dwf_belegar,true,false,characters/dwarfs/Belegar_Ironhammer.csv,1,52,52,12,251,60,0,0,0,0,377,f8f591332618c63fcf7f89f94a6d2e19869d8e331edbebd1b60629eea414f22e,c3ba941a354e796a0b18ba66453e83d65c34b0df833b8bbc28c4a93af490d409,401080
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Master Engineer,Master_Engineer,hero,wh_dlc06_dwf_master_engineer_ghost,false,true,characters/dwarfs/Master_Engineer.csv,1,31,31,19,184,20,2,0,0,0,258,a1fece6e9511872b2c8b442f9968886db65f6f24c819733b3c9ec77892b78439,99290bcb9539e981c408843bd6fef0acc12875d3fef1a9a0675127fe57fafd01,255232
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Runelord,Runelord,lord,wh_dlc06_dwf_runelord,false,false,characters/dwarfs/Runelord.csv,1,74,74,17,312,58,6,0,1,0,470,b7a7ef4ea1299dd1dc6b0d739a66d078874cb7cd0fbb1d7552c4e7aae7f7992e,08130c689bec129e6747eb103665a2fe9e5a70381184e3eddaa682b5db13ca41,685994
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Runesmith,Runesmith,hero,wh_dlc06_dwf_runesmith_ghost,false,true,characters/dwarfs/Runesmith.csv,1,34,34,27,203,22,0,0,0,0,288,a998280fe975432db6caf1666e6a6d6a97cbe26ad6b59f8af0666a03bead9385,fb07725e63cf45b4d9226c7f247474d3f76e661392d4494e0205aaabce1bf406,273708
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Thane,Thane,hero,wh_dlc06_dwf_thane_ghost_1,false,true,characters/dwarfs/Thane.csv,1,32,32,22,184,18,6,0,0,0,264,3acc22f34622c1ce377e601e731f993e116447946498b4b853b6279b7b63c3bb,53f131c58e5572914f4542d2326bd6c151f1b455d12ec35131feead7280780e9,249297
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Thane,Thane__thane_ghost_2,hero,wh_dlc06_dwf_thane_ghost_2,false,true,characters/dwarfs/Thane__thane_ghost_2.csv,1,31,31,22,184,18,6,0,0,0,263,0ef1241103d1fbd8ff28a12c43d6ed78b1dad8587c5eda0a6565877d2652435e,dfc3e3317d0faedc38396eb81ed86889408ebd175d21f4cc677f8c4f09cda1da,252616
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Lord,Lord,lord,wh_main_dwf_lord,false,false,characters/dwarfs/Lord.csv,1,72,72,14,300,58,6,0,0,0,452,e4b66226a06b2b5ad33424b4bec414381d34591bf2df39290807ada11af691bd,b279ae25bef066c8a672df13534f909409462477b4687abb43168ec1e6edd8e8,658926
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Master Engineer,Master_Engineer__master_engineer,hero,wh_main_dwf_master_engineer,false,false,characters/dwarfs/Master_Engineer__master_engineer.csv,1,51,51,19,245,20,2,0,0,0,339,14cff70a8e6a9a1b1232e3cf86abd770de651e44b8ac0fb335ebc98da8fa6d06,76ef4eb31bbb4b8ec97c33d3a8517454f70f0c0092e24abc0ec43900ab64055f,510027
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Runesmith,Runesmith__runesmith,hero,wh_main_dwf_runesmith,false,false,characters/dwarfs/Runesmith__runesmith.csv,1,50,50,27,252,22,0,0,0,0,353,fff26410ea7e1c8cce87652dba4de2ea2e52a61dab43e0b776a4d12706bff803,ed41c7bb8556abb5ad50955976b43d79a5e0891ffb7c6f8e25f919f6a914a273,518306
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Thane,Thane__thane,hero,wh_main_dwf_thane,false,false,characters/dwarfs/Thane__thane.csv,1,53,53,22,251,22,6,0,0,0,356,12294e0e84a394e915dc93cf1cb7a23b4cb14d8893baf88072b7baf901be36b9,87bf2d084f305816baac15e4201331e137f69d991b0d90749e74154c7196399d,516319
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Thorgrim Grudgebearer,Thorgrim_Grudgebearer,legendary_lord,wh_main_dwf_thorgrim_grudgebearer,true,false,characters/dwarfs/Thorgrim_Grudgebearer.csv,1,57,57,13,260,60,0,0,0,0,392,5622a280e336c5cc82877f1ee9a8ceeb70d91b7064d5164ff0d658b7df2253d2,196a50bf258255bd936cf91371090410f7d1eec65878b04f4c67de0029fa812a,413136
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Ungrim Ironfist,Ungrim_Ironfist,legendary_lord,wh_main_dwf_ungrim_ironfist,true,false,characters/dwarfs/Ungrim_Ironfist.csv,1,58,58,14,253,64,0,0,0,0,391,db9e6e46220263ab8dbffd7c062d6a538a073cec64ce7953b2c788639d72c2b6,f77f97acde933d70a1d3f6cbe39f14a376f47845d5d6dd1bc333324de75108e1,375907
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Grombrindal,Grombrindal,legendary_lord,wh_pro01_dwf_grombrindal,true,false,characters/dwarfs/Grombrindal.csv,1,49,49,13,226,54,0,0,0,0,344,49547c1726af7bb74f6621cd4813bba76937763a3592f3d462a8843db3228ae2,d8546e037ead4cfcbd732546df606877dc97ac8921afca0cf33a5ce612b6422f,339191
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Great Axe Thane,Great_Axe_Thane,hero,wh2_dlc17_dwf_thane_ghost_artifact,false,true,characters/dwarfs/Great_Axe_Thane.csv,1,32,32,21,190,18,0,0,0,0,263,755d53091983759c48594d5345950556aa332e347f9408c1386448f3ce3ea87e,acf586d3197f526393a99dfd01300fb4d51f21fc9fa8425b4f72d464dfc8c345,273568
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Thorek Ironbrow,Thorek_Ironbrow,legendary_lord,wh2_dlc17_dwf_thorek,true,false,characters/dwarfs/Thorek_Ironbrow.csv,1,54,54,10,259,63,0,0,1,0,389,198f0bb9067cc6215105e3ffa61d64c73e70f6766e53dff9a4718a5623de76d8,7f52e6ddaf46b537ad5d284479b490b4bb0b1a2ced8201835379d18ddd8351c7,371879
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Daemon Slayer,Daemon_Slayer,lord,wh3_dlc25_dwf_daemon_slayer,false,false,characters/dwarfs/Daemon_Slayer.csv,1,70,70,13,296,62,0,0,0,0,443,d054ffbb875472351a288cb4c91635e8423366f0925177a928d55bf1373654bf,1c7ad63d65a952ebaa87d9bd2c1cc218b7842f7c5b679613b76e552ef59cf42f,667709
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Dragon Slayer,Dragon_Slayer,hero,wh3_dlc25_dwf_dragon_slayer,false,false,characters/dwarfs/Dragon_Slayer.csv,1,45,45,23,219,24,6,0,0,0,319,46a1b3d3aed005379db62f11b17520d578023bc13287eec003a471211c33eb09,902108a93a715b69496a6525b70fb59ac47c7184990e89fbdb352f8ea0e2e40b,477500
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Garagrim Ironfist,Garagrim_Ironfist,hero,wh3_dlc25_dwf_garagrim_ironfist,false,true,characters/dwarfs/Garagrim_Ironfist.csv,1,35,35,19,193,26,0,0,0,0,275,6b414e9932a38b77d55894895c94dfa0612be6f45aabf1ba9b6495ebb1cf05ee,310de95f52c2ff633ae90eec0ab25e6ebea98aabf39ea8c7899be73bb73eb5f7,297603
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Lord Mikael Leadstrong,Lord_Mikael_Leadstrong,lord,wh3_dlc25_dwf_lord_mikael_leadstrong,false,true,characters/dwarfs/Lord_Mikael_Leadstrong.csv,1,52,52,13,238,58,6,0,0,0,369,6ed6ab6997aae5743206e879c299dc070f5e043ad3637d361c8cb3a66788b63b,be3f6b592cf1521ab908177b0c1f5766bdac309a7772643dd727d16bdd2fd709,405480
warhammer_3,8.1.1,24237342,Dwarfs,dwarfs,Malakai Makaisson,Malakai_Makaisson,legendary_lord,wh3_dlc25_dwf_malakai_makaisson,true,false,characters/dwarfs/Malakai_Makaisson.csv,1,55,55,14,255,64,0,0,0,0,390,d21350b9f305689c94471084645c3aa4074452b8bcc9df15056f69d3d1206c24,41b615745a23c358d19661a6c0ab82291a49079f3feb306adc3846e51cc31551,375264
warhammer_3,8.1.1,24237342,Empire,empire,Amber Wizard,Amber_Wizard,hero,wh_dlc03_emp_amber_wizard,false,false,characters/empire/Amber_Wizard.csv,1,48,48,20,259,22,0,0,3,0,354,1906d4f6ad21bb16e69dcf134bcdc99fbd1adb247154c566d84ed6bda4654992,de0f97826cbe2ec1f272b3a59bf93e2b61f51c18437b0db16857cb8f877b03ed,521822
warhammer_3,8.1.1,24237342,Empire,empire,Arch Lector,Arch_Lector,lord,wh_dlc04_emp_arch_lector,false,false,characters/empire/Arch_Lector.csv,1,64,64,12,283,54,0,0,1,0,416,d1d06bdf9f2f71aeba19163e88859c5b2b5af7d51a81c7a4c6bdf03e63baca96,00f8699fc3b70b767222cfdfa64682204d18b84f12c796672c440605bd121dff,609612
warhammer_3,8.1.1,24237342,Empire,empire,Volkmar the Grim,Volkmar_the_Grim,legendary_lord,wh_dlc04_emp_volkmar,true,false,characters/empire/Volkmar_the_Grim.csv,1,53,53,12,238,61,0,0,2,0,368,a6c6cb44b19224327611a85c7917ce01721ae5a6ede3cee7731344f65fd3d0c1,cc48ea8e89f7898edd929adb15514b313b814a471670b2a63e500e524966a2b3,335255
warhammer_3,8.1.1,24237342,Empire,empire,Grey Wizard,Grey_Wizard,hero,wh_dlc05_emp_grey_wizard,false,false,characters/empire/Grey_Wizard.csv,1,47,47,19,265,22,0,0,2,0,357,771aae4416773e4deb8b6b5fe568010fb9440e77b26dccdb773a84784713066b,6b715af6443a6cb1bec35b909df1f3440152e2a7e707bb2febfd082ab1e18a37,523407
warhammer_3,8.1.1,24237342,Empire,empire,Jade Wizard,Jade_Wizard,hero,wh_dlc05_emp_jade_wizard,false,false,characters/empire/Jade_Wizard.csv,1,47,47,19,262,22,0,0,2,0,354,27e78be73ed1f6a5514829e034c296abf08025be547ce75bf159a44e40352324,c82667a30e9a029607aee31fc719af5b238d2664be3ac85dc073563a6a8b556f,518219
warhammer_3,8.1.1,24237342,Empire,empire,Balthasar Gelt,Balthasar_Gelt,legendary_lord,wh_main_emp_balthasar_gelt,true,false,characters/empire/Balthasar_Gelt.csv,1,54,54,9,274,60,2,0,2,0,403,2ce4eb5e14d720e9208553e0970069050a50cd296bbff07e13cd404c4bf91b95,a82addae7bfda461f7f3ab57266e22bc2b8046583b6d1a867f2bee3e47db2d54,403107
warhammer_3,8.1.1,24237342,Empire,empire,Bright Wizard,Bright_Wizard,hero,wh_main_emp_bright_wizard,false,false,characters/empire/Bright_Wizard.csv,1,47,47,19,260,22,0,0,2,0,352,7e3b419a917b1e946d9febd329d930ffe8a145d06bd009dc03026aa2734d5d1f,e7862186262bdd8948be42069633178ccf843ea7bbc29a9128dba1ce49a3624c,509454
warhammer_3,8.1.1,24237342,Empire,empire,Empire Captain,Empire_Captain,hero,wh_main_emp_captain,false,false,characters/empire/Empire_Captain.csv,1,48,48,22,242,18,2,0,2,0,336,68423eefaa223b3d82a3eba699ac86288756ddaefa40a908742b87da4f05cb95,e783259c5b567abdec55a0e03ce48bca68368d2aac6c4b8bcb0476220d3e84b9,488270
warhammer_3,8.1.1,24237342,Empire,empire,Celestial Wizard,Celestial_Wizard,hero,wh_main_emp_celestial_wizard,false,false,characters/empire/Celestial_Wizard.csv,1,47,47,19,261,22,0,0,2,0,353,0a46b28a0f2f48742114c38fff64a26e7e5f3f1e5f5482f4a8cd1819caa8a7d1,4346fb81f88d111ccaa2da6340360030d364bc00fba0c6c2b31c24993d330d69,517888
warhammer_3,8.1.1,24237342,Empire,empire,Karl Franz,Karl_Franz,legendary_lord,wh_main_emp_karl_franz,true,false,characters/empire/Karl_Franz.csv,1,51,51,10,242,60,0,0,3,0,368,716f90c2933a0b3c227b94d7e5a1ee505ebe7b51a4307372db12e8d8fc83b13d,6b1b233fa18fcdcdfd931e975b8a7eda2ab5990f760508b1aaf34e012396f80d,366856
warhammer_3,8.1.1,24237342,Empire,empire,Light Wizard,Light_Wizard,hero,wh_main_emp_light_wizard,false,false,characters/empire/Light_Wizard.csv,1,47,47,19,264,22,0,0,2,0,356,67801576aeb5727647d6a0e49fdad7c779edc7fd354158184b09ae14da58d079,2bfec30ed3327ed04931cf25c6a2f42d8716b5371d869caabf9649453fdb7dff,512439
warhammer_3,8.1.1,24237342,Empire,empire,General of the Empire,General_of_the_Empire,lord,wh_main_emp_lord,false,false,characters/empire/General_of_the_Empire.csv,1,70,70,12,300,58,8,0,3,0,453,a839257cf931f2ef10ac48d251ffe58a65d88157dc2a99f3986e0b75db850cc3,0b106d864d36f8f5166ea5cf9b935c77090d10d887ce831f430e68abc07933dd,695070
warhammer_3,8.1.1,24237342,Empire,empire,Warrior Priest,Warrior_Priest,hero,wh_main_emp_warrior_priest,false,false,characters/empire/Warrior_Priest.csv,1,45,45,21,232,18,0,0,1,0,319,092702352263ced9370d21912c6bd7421bcf88f793cfbb34aa808747bb94b383,9a43b162d99af4139cd648740e3171a51ba1196086ccd36dc1ed5859ad406a6b,467640
warhammer_3,8.1.1,24237342,Empire,empire,Witch Hunter,Witch_Hunter,hero,wh_main_emp_witch_hunter,false,false,characters/empire/Witch_Hunter.csv,1,50,50,23,243,19,12,0,0,0,349,79396878c96ad3bb81ac4f221a4f53d7ff2b6a1e767b2fa54614ce569f4d5f98,1719a0f562b388dca837c247e43046c80b16cc6dd2e65f6a7b97986f70a0205a,497081
warhammer_3,8.1.1,24237342,Empire,empire,Huntsman General,Huntsman_General,lord,wh2_dlc13_emp_cha_huntsmarshal,false,false,characters/empire/Huntsman_General.csv,1,69,69,11,298,60,0,0,0,0,440,cfbe24d41f64862ca9f0a294e5ca0679ad7c258070a0ea4868c7f080affb3ecb,346fe90081f8e30d670ee898a40abc1378a9135df07144aa9724dade16b197fb,628765
warhammer_3,8.1.1,24237342,Empire,empire,Markus Wulfhart,Markus_Wulfhart,legendary_lord,wh2_dlc13_emp_cha_markus_wulfhart,true,false,characters/empire/Markus_Wulfhart.csv,1,56,56,13,248,70,0,0,0,0,389,3956be42851140c600e5f63657140f539c46de4356d189a67175447780a84d2c,9e5e9e7600dcc7ef7bdc3c7b97e6aba518d09f892846a31835bf0fac50247c33,365341
warhammer_3,8.1.1,24237342,Empire,empire,Wulfhart's Hunter,Wulfhart_s_Hunter,hero,wh2_dlc13_emp_hunter_doctor_hertwig_van_hal,false,true,characters/empire/Wulfhart_s_Hunter.csv,1,50,50,20,245,19,6,0,0,0,342,5650c1b32a07723519394217b9de5cc33f7d686f71b66f08acc071131ffec101,c6ff106955e6576650f8cf27ae90d54ea2a3cf8d709203ba01032e4fccf02e7b,319821
warhammer_3,8.1.1,24237342,Empire,empire,Wulfhart's Hunter,Wulfhart_s_Hunter__hunter_jorek_grimm,hero,wh2_dlc13_emp_hunter_jorek_grimm,false,true,characters/empire/Wulfhart_s_Hunter__hunter_jorek_grimm.csv,1,45,45,15,236,20,2,0,0,0,320,557db92e035c9210dae9f4706bb8bfeb1ed6895e6037fda37f88a9a11afc17c1,ee240c9e1f71c0397ddecdc3c26f8b3c0871270d9334635ba26f80d34e540677,310488
warhammer_3,8.1.1,24237342,Empire,empire,Wulfhart's Hunter,Wulfhart_s_Hunter__hunter_kalara_of_wydrioth,hero,wh2_dlc13_emp_hunter_kalara_of_wydrioth,false,true,characters/empire/Wulfhart_s_Hunter__hunter_kalara_of_wydrioth.csv,1,39,39,15,218,12,0,0,0,0,286,93e777443f1419211726aefad76c5b9c54f29b01708aa766937bbf49b1f1528f,92f73c348780c5bd100a4e2d726c24e383a37a5404cb2a95513660942324473c,280402
warhammer_3,8.1.1,24237342,Empire,empire,Wulfhart's Hunter,Wulfhart_s_Hunter__hunter_rodrik_l_anguille,hero,wh2_dlc13_emp_hunter_rodrik_l_anguille,false,true,characters/empire/Wulfhart_s_Hunter__hunter_rodrik_l_anguille.csv,1,33,33,12,196,16,0,0,0,0,259,0e5a40761bde4b761fede1046ba5da47b508ae63abb06ea71e06cbe2fdbf3613,1466c6a7f0aee38ee0419ad693b4e4e0b8eb460b35d6db1e7fb9d2324c2829df,259001
warhammer_3,8.1.1,24237342,Empire,empire,Amethyst Wizard,Amethyst_Wizard,hero,wh2_pro07_emp_amethyst_wizard,false,false,characters/empire/Amethyst_Wizard.csv,1,47,47,19,260,22,0,0,2,0,352,06c66cfae6117656aa11dda87e87da3d30a96fb0576d96e5bf6ab843baf728d4,90c6f9540f3ab35ecfde87cb2e9495aeb5df3eef818bd7d01a5688a2637f39ad,513305
warhammer_3,8.1.1,24237342,Empire,empire,Ulrika,Ulrika,hero,wh3_dlc23_neu_ulrika,false,true,characters/empire/Ulrika.csv,1,42,42,21,245,40,0,0,1,0,351,606e4c92894f237a156847eb2a3e89208df3696e9946fa45a9667897750eb893,29c0d309424a35175e1d6e078649dd72c5522d62af336433f41743d024108a5a,394111
warhammer_3,8.1.1,24237342,Empire,empire,Elspeth von Draken,Elspeth_von_Draken,legendary_lord,wh3_dlc25_emp_elspeth_von_draken,true,false,characters/empire/Elspeth_von_Draken.csv,1,54,54,16,264,60,0,0,5,0,401,0c1d2856cf2e886f2c87fd535661ab9f129bbb696c8236b0a85b59e08e627227,7b44b650a7f0d7e5f6ff2f996aa0212f1d077badbfa76ef59b57b1a4a25a573c,375631
warhammer_3,8.1.1,24237342,Empire,empire,Engineer,Engineer,hero,wh3_dlc25_emp_engineer,false,false,characters/empire/Engineer.csv,1,47,47,22,227,24,0,0,2,0,324,a2f60a9e42cd16ec24b0b127012f0d1678b71e351e1d24ec928e98a9ad7204af,88acb5927f2ac90b412ca0acaf7502b30e1cf44feedd79ff05dece290766abf9,479173
warhammer_3,8.1.1,24237342,Empire,empire,Gold Wizard,Gold_Wizard,hero,wh3_dlc25_emp_gold_wizard,false,false,characters/empire/Gold_Wizard.csv,1,47,47,19,264,22,0,0,2,0,356,a2673fcbcb499e971579644ffd743c33afcc0fa828ae2c6445ffa2a5741447b9,dcae6237115220dbee6f5d15c85ad694d9ae3559555fc1717b0e401872c05e3c,514109
warhammer_3,8.1.1,24237342,Empire,empire,Master Engineer,Master_Engineer,lord,wh3_dlc25_emp_master_engineer,false,false,characters/empire/Master_Engineer.csv,1,73,73,12,295,64,2,0,3,0,451,cbb8b2c04c3593babfa79981520400ad1f43805a8f37cf25a429ea04013ea8ec,090b2485e84020c2731609ab29fe45f59418feaae7155ea3a86e3dfcdb9b908b,688705
warhammer_3,8.1.1,24237342,Empire,empire,Theodore Bruckner,Theodore_Bruckner,hero,wh3_dlc25_emp_theodore_bruckner,false,true,characters/empire/Theodore_Bruckner.csv,1,30,30,20,180,24,0,0,1,0,257,fc23ef2989837fff47ee46ec7266f721f21c9a012cb3ede021adc5ec0e9c7329,b9eb96a7f24be79b247ff0e078d0df7628f3f6d2cd93936843be19ce11ba0296,271354
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Bhashiva,Bhashiva,legendary_lord,wh3_cp1_cth_bhashiva,true,false,characters/grand_cathay/Bhashiva.csv,1,46,46,6,238,60,0,0,0,0,352,a5f73a10c5f7e75238c2ad624f5f9f3a2321d1bfa13ca44443c50a1807c0d933,90cdae2df21051d88473e15d0c983d7916215005d7469715e7b626fec3c4257a,362288
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Taoyan,Taoyan,hero,wh3_cp1_cth_cha_taoyan,false,true,characters/grand_cathay/Taoyan.csv,1,29,29,14,182,24,0,0,0,0,251,368d7f41138380e601ada06bebaa43f0c8a69f1d5fe4b8e6d99dff09a89c58da,a9e0da149681de7a1bfbe3417d493122871c70dfa0b8d0521dbc1ef20e1cc696,257510
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Clawspeaker (Beasts),Clawspeaker_Beasts,hero,wh3_cp1_cth_clawspeaker_beasts,false,false,characters/grand_cathay/Clawspeaker_Beasts.csv,1,47,47,20,242,28,6,0,0,0,345,46ad5829ca547f9c94e1a861cafcfb09445c401b78eba8b076a74f51a9e4fb91,1fd6e32c1f9673786b4a3b7f7eb58e522cbcb9241cbfb363882248ab9ac2b475,492593
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Clawspeaker (Life),Clawspeaker_Life,hero,wh3_cp1_cth_clawspeaker_life,false,false,characters/grand_cathay/Clawspeaker_Life.csv,1,47,47,20,245,28,6,0,0,0,348,63de1709da2947ed7cbdfcaa0a52a516a3b7f2c15be19e9cf95b5bb41c107328,b312ad19fb7121bfbd420680ba1f74a68d777b800ef5e7d15060321cccc6736f,492724
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Clawspeaker (Shadows),Clawspeaker_Shadows,hero,wh3_cp1_cth_clawspeaker_shadows,false,false,characters/grand_cathay/Clawspeaker_Shadows.csv,1,47,47,20,247,28,6,0,0,0,350,6890398aa1815fab26df8e839d24a3815d9e28c83d313a4cb781ae30873bd163,3dedcf8f8ec9c93c2854efdc03d36a7879a41e9d1a5a1a4a3298ae19b15d9eb8,501780
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Sawai,Sawai,lord,wh3_cp1_cth_sawai,false,false,characters/grand_cathay/Sawai.csv,1,58,58,7,271,60,0,0,0,0,398,147590ddc5b8475ca4eb7451b6f35d3ecf7b324e4abf8f69f3049092fd60fe22,54a34c132db265e8c757b725a87d4e7558cd146eae0e223ae0381afbde5e55f9,541466
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Sawai Mercenary,Sawai_Mercenary,lord,wh3_cp1_cth_sawai_caravan,false,false,characters/grand_cathay/Sawai_Mercenary.csv,1,55,55,28,279,44,2,0,0,0,410,ae2db8386f096cb3a03fecc6a03e6f56f7c267e87912ea8be8b000ebfb31b3e8,205b2050968313cb1eb1102cc3e09e42884dd44c9ba7fbe56f671c9989882421,395111
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Celestial General (Yang),Celestial_General_Yang,lord,wh3_dlc24_cth_celestial_general_yang,false,false,characters/grand_cathay/Celestial_General_Yang.csv,1,59,59,11,258,58,6,0,3,0,397,cc8fd6b6c8425c56b9f77d8ec4dfb0c85877e9477b45e1f8092c5a9971b22dec,bf15a1710f0d0529b22cb7126529502b558f332aafed56a8a451014c5a617df7,572891
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Celestial General (Yin),Celestial_General_Yin,lord,wh3_dlc24_cth_celestial_general_yin,false,false,characters/grand_cathay/Celestial_General_Yin.csv,1,61,61,11,274,58,6,0,3,0,415,21d0f8c686f01541ffcf9625599b9ba5be4fac989e1e2762501ccae89d6b3138,23f09b9831c3a0d2a941afce4a6a0b248f6e633614590cfdeeeba4ad37dda859,595862
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Gate Master,Gate_Master,hero,wh3_dlc24_cth_gate_master,false,false,characters/grand_cathay/Gate_Master.csv,1,56,56,27,251,25,12,0,1,0,374,d6422eaf1e842ae1405e9c2dfe0d32a99b62796b5a15ebbcad85975edea9cf8f,56b3037159bd155335d9fe636881fed1815a1240669975ec9b8ce0799400e681,523260
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,Saytang The Watcher,Saytang_The_Watcher,hero,wh3_dlc24_cth_saytang_the_watcher,false,true,characters/grand_cathay/Saytang_The_Watcher.csv,1,37,37,16,219,34,0,0,0,0,308,2c64af45292a1c3df95a37e9c9dc018edd356c563a1fc1898ef8040f1370d68c,cd87d770beb742810176fb2d8f21e71574cd6038d349a4397e256abcf3c7b99e,450538
