record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
technology,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_5,,,tech_dlc16_wef_ancients_willow,Wisdom of the Willow,"The willow protects with its sheltering boughs, and knows ways of healing.",,,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,26,tech_dlc16_wef_ancients_willow,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,0,tech_dlc16_wef_ancients_willow,false,false,placeholder.tga,1913397429,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_5,,,tech_dlc16_wef_ancients_willow,Wisdom of the Willow,"The willow protects with its sheltering boughs, and knows ways of healing.",,wh2_dlc16_effect_missile_resistance_wef_tree_spirits,faction_to_force_own_unseen,10.0000,"Missile resistance: %n% for Dryad, Tree Kin and Treeman units",,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,58,tech_dlc16_wef_ancients_willow|wh2_dlc16_effect_missile_resistance_wef_tree_spirits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resistance_missile.png,55,,battle,true
effect,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_5,,,tech_dlc16_wef_ancients_willow,Wisdom of the Willow,"The willow protects with its sheltering boughs, and knows ways of healing.",,wh2_dlc16_effect_replenishment_in_foreign_territory,faction_to_character_own_unseen,5.0000,Casualty replenishment rate: %+n% when in foreign territory,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,59,tech_dlc16_wef_ancients_willow|wh2_dlc16_effect_replenishment_in_foreign_territory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replenishment.png,55,replenishment.png,campaign,true
resource_cost,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_5,,,tech_dlc16_wef_ancients_willow,Wisdom of the Willow,"The willow protects with its sheltering boughs, and knows ways of healing.",,,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,resource_costs_tables,db/resource_costs_tables/data__.tsv,427,wh2_dlc16_tech_cost_amber_1,,,,,,,,,,,,,,wh2_dlc16_tech_cost_amber_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TECHNOLOGIES,RITUAL,ARMY_UPKEEP,BACKGROUND_INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pooled_resource_cost,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_5,,,tech_dlc16_wef_ancients_willow,Wisdom of the Willow,"The willow protects with its sheltering boughs, and knows ways of healing.",,,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,resource_cost_pooled_resource_junctions_tables,db/resource_cost_pooled_resource_junctions_tables/data__.tsv,496,wef_amber_technology|wh2_dlc16_tech_cost_amber_1,,,,,,,,,,,,,,wh2_dlc16_tech_cost_amber_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wef_amber_technology,-1,absolute,default,,,,,,,,,,,,,,,,,,,,,,,,
resource_factor,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_5,,,tech_dlc16_wef_ancients_willow,Wisdom of the Willow,"The willow protects with its sheltering boughs, and knows ways of healing.",,,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,pooled_resource_factor_junctions_tables,db/pooled_resource_factor_junctions_tables/data__.tsv,178,wef_amber_technology,,,,,,,,,,,,,,wh2_dlc16_tech_cost_amber_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wef_amber_technology,technology_negative,wef_amber,-2147483647,0,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_3,,,tech_dlc16_wef_ancients_ash,Wisdom of the Ash,"The ash knows many secrets, and provides sturdy and plentiful arrows.",,,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,29,dlc16_tech_wef_3_3,,,,,,,,5,2,100,0,0,,wh2_dlc16_tech_cost_amber_1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_3,,,tech_dlc16_wef_ancients_ash,Wisdom of the Ash,"The ash knows many secrets, and provides sturdy and plentiful arrows.",,,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,17,tech_dlc16_wef_ancients_ash,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,0,tech_dlc16_wef_ancients_ash,false,false,placeholder.tga,1300196297,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_3,,,tech_dlc16_wef_ancients_ash,Wisdom of the Ash,"The ash knows many secrets, and provides sturdy and plentiful arrows.",,wh_main_effect_force_stat_ammunition,faction_to_force_own,35.0000,Ammunition: %+n%,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,41,tech_dlc16_wef_ancients_ash|wh_main_effect_force_stat_ammunition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ammo.png,510,ammo.png,battle,true
effect,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_3,,,tech_dlc16_wef_ancients_ash,Wisdom of the Ash,"The ash knows many secrets, and provides sturdy and plentiful arrows.",,wh_main_faction_political_diplomacy_mod,faction_to_faction_own_unseen,10.0000,Diplomatic relations: %+n with all factions,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,42,tech_dlc16_wef_ancients_ash|wh_main_faction_political_diplomacy_mod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomacy.png,5,diplomacy.png,campaign,true
resource_cost,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_3,,,tech_dlc16_wef_ancients_ash,Wisdom of the Ash,"The ash knows many secrets, and provides sturdy and plentiful arrows.",,,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,resource_costs_tables,db/resource_costs_tables/data__.tsv,427,wh2_dlc16_tech_cost_amber_1,,,,,,,,,,,,,,wh2_dlc16_tech_cost_amber_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TECHNOLOGIES,RITUAL,ARMY_UPKEEP,BACKGROUND_INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pooled_resource_cost,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_3,,,tech_dlc16_wef_ancients_ash,Wisdom of the Ash,"The ash knows many secrets, and provides sturdy and plentiful arrows.",,,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,resource_cost_pooled_resource_junctions_tables,db/resource_cost_pooled_resource_junctions_tables/data__.tsv,496,wef_amber_technology|wh2_dlc16_tech_cost_amber_1,,,,,,,,,,,,,,wh2_dlc16_tech_cost_amber_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wef_amber_technology,-1,absolute,default,,,,,,,,,,,,,,,,,,,,,,,,
resource_factor,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc16_tech_wef_3_3,,,tech_dlc16_wef_ancients_ash,Wisdom of the Ash,"The ash knows many secrets, and provides sturdy and plentiful arrows.",,,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,pooled_resource_factor_junctions_tables,db/pooled_resource_factor_junctions_tables/data__.tsv,178,wef_amber_technology,,,,,,,,,,,,,,wh2_dlc16_tech_cost_amber_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wef_amber_technology,technology_negative,wef_amber,-2147483647,0,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc05_tech_wef_1_2_0,,,wh_dlc05_tech_2_drakira,"Drakira, Queen of Vengeance","Those who seek a quiet life, away from society, honour Drakira.","The Queen of Vengeance, Drakira, is ever ready to help an Elf seeking retribution for some slight or other. She choses to spend her time away from the other gods and as such is the favoured goddess of the Waystalkers, who prefer to spend their time deep in the forest. Though Drakira is quick to grant her gifts, they seldom come without a price and she is just as quick to claim that in payment.",,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,19,dlc05_tech_wef_1_2_0,,,,,,,,7,2,600,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc05_tech_wef_1_2_0,,,wh_dlc05_tech_2_drakira,"Drakira, Queen of Vengeance","Those who seek a quiet life, away from society, honour Drakira.","The Queen of Vengeance, Drakira, is ever ready to help an Elf seeking retribution for some slight or other. She choses to spend her time away from the other gods and as such is the favoured goddess of the Waystalkers, who prefer to spend their time deep in the forest. Though Drakira is quick to grant her gifts, they seldom come without a price and she is just as quick to claim that in payment.",,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1545,wh_dlc05_tech_2_drakira,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,0,wh_dlc05_wood_elves_drakira,false,false,,7120,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc05_tech_wef_1_2_0,,,wh_dlc05_tech_2_drakira,"Drakira, Queen of Vengeance","Those who seek a quiet life, away from society, honour Drakira.","The Queen of Vengeance, Drakira, is ever ready to help an Elf seeking retribution for some slight or other. She choses to spend her time away from the other gods and as such is the favoured goddess of the Waystalkers, who prefer to spend their time deep in the forest. Though Drakira is quick to grant her gifts, they seldom come without a price and she is just as quick to claim that in payment.",wh2_dlc09_effect_force_stat_melee_attack_during_ambushes,faction_to_force_own_unseen,6.0000,Melee attack: %+n during ambushes,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3094,wh_dlc05_tech_2_drakira|wh2_dlc09_effect_force_stat_melee_attack_during_ambushes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,melee.png,431,melee.png,battle,true
effect,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc05_tech_wef_1_2_0,,,wh_dlc05_tech_2_drakira,"Drakira, Queen of Vengeance","Those who seek a quiet life, away from society, honour Drakira.","The Queen of Vengeance, Drakira, is ever ready to help an Elf seeking retribution for some slight or other. She choses to spend her time away from the other gods and as such is the favoured goddess of the Waystalkers, who prefer to spend their time deep in the forest. Though Drakira is quick to grant her gifts, they seldom come without a price and she is just as quick to claim that in payment.",wh_main_effect_force_army_campaign_ambush_attack_success_chance,faction_to_force_own_unseen,20.0000,Ambush success chance: %+n%,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3095,wh_dlc05_tech_2_drakira|wh_main_effect_force_army_campaign_ambush_attack_success_chance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,icon_effects_ambush.png,101,icon_effects_ambush.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc05_tech_wef_1_2_0,,,wh_dlc05_tech_2_drakira,"Drakira, Queen of Vengeance","Those who seek a quiet life, away from society, honour Drakira.","The Queen of Vengeance, Drakira, is ever ready to help an Elf seeking retribution for some slight or other. She choses to spend her time away from the other gods and as such is the favoured goddess of the Waystalkers, who prefer to spend their time deep in the forest. Though Drakira is quick to grant her gifts, they seldom come without a price and she is just as quick to claim that in payment.",wh_main_effect_force_army_campaign_ambush_defence_success_chance,faction_to_force_own_unseen,20.0000,Ambush defence chance: %+n%,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3096,wh_dlc05_tech_2_drakira|wh_main_effect_force_army_campaign_ambush_defence_success_chance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,icon_effects_ambush.png,110,icon_effects_ambush.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc05_tech_wef_1_2_0,,,wh_dlc05_tech_2_drakira,"Drakira, Queen of Vengeance","Those who seek a quiet life, away from society, honour Drakira.","The Queen of Vengeance, Drakira, is ever ready to help an Elf seeking retribution for some slight or other. She choses to spend her time away from the other gods and as such is the favoured goddess of the Waystalkers, who prefer to spend their time deep in the forest. Though Drakira is quick to grant her gifts, they seldom come without a price and she is just as quick to claim that in payment.",wh_main_effect_force_stat_leadership_during_ambushes,faction_to_force_own_unseen,8.0000,Leadership: %+n during ambushes,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3097,wh_dlc05_tech_2_drakira|wh_main_effect_force_stat_leadership_during_ambushes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morale.png,411,morale.png,battle,true
node,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc05_tech_wef_1_2_1,,,wh_dlc05_tech_2_hukon,"Hukon, the Sunderer",Hukon is the Elven God of Earthquakes and one of the few surviving members of the Ellinilli.,"The Sunderer is the Elven God of Earthquakes and one of the five Ellinilli to survive the wrath of his father by fleeing to the mortal world. Like all good fathers, Ellinill held a deep-seated distrust for his children. Although their power emanated from him, Ellinill worried that should they unite they would have the power to overthrow him. It  was this distrust that Loec used to put an end to the Ellinilli's reign of terror.",,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,20,dlc05_tech_wef_1_2_1,,,,,,,,8,2,400,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc05_tech_wef_1_2_1,,,wh_dlc05_tech_2_hukon,"Hukon, the Sunderer",Hukon is the Elven God of Earthquakes and one of the few surviving members of the Ellinilli.,"The Sunderer is the Elven God of Earthquakes and one of the five Ellinilli to survive the wrath of his father by fleeing to the mortal world. Like all good fathers, Ellinill held a deep-seated distrust for his children. Although their power emanated from him, Ellinill worried that should they unite they would have the power to overthrow him. It  was this distrust that Loec used to put an end to the Ellinilli's reign of terror.",,,,,,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1551,wh_dlc05_tech_2_hukon,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,0,wh_dlc05_wood_elves_hukon,false,false,,7118,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Wood Elves,wood_elves,wh2_dlc16_wef_drycha,Wargrove of Woe,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,wef_civ@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,wef_civ,,wh_dlc05_wef_wood_elves,,,dlc05_tech_wef_1_2_1,,,wh_dlc05_tech_2_hukon,"Hukon, the Sunderer",Hukon is the Elven God of Earthquakes and one of the few surviving members of the Ellinilli.,"The Sunderer is the Elven God of Earthquakes and one of the five Ellinilli to survive the wrath of his father by fleeing to the mortal world. Like all good fathers, Ellinill held a deep-seated distrust for his children. Although their power emanated from him, Ellinill worried that should they unite they would have the power to overthrow him. It  was this distrust that Loec used to put an end to the Ellinilli's reign of terror.",wh2_dlc16_effect_charge_bonus_forest_dragons_zoats,faction_to_force_own_unseen,15.0000,"Charge bonus: %+n for Zoats, Treemen and Forest Dragon units",,Wood Elf Tech,Wood Elf Tech ,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3108,wh_dlc05_tech_2_hukon|wh2_dlc16_effect_charge_bonus_forest_dragons_zoats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charge.png,501,charge.png,battle,true
