game,patch,steam_build_id,faction_key,faction_name,race,race_slug,culture_key,subculture_key,feature_forest_key,relative_path,node_set_variants,node_occurrences,unique_technologies,dependency_links,effects,locks_exclusions,direct_unlocks,total_rows,tree_structure_sha256,file_sha256,file_bytes
warhammer_3,8.1.1,24237342,wh3_dlc25_dwf_malakai,Masters of Innovation,Dwarfs,dwarfs,wh_main_dwf_dwarfs,wh_main_sc_dwf_dwarfs,LOCKED_STANDARD,factions/dwarfs/wh3_dlc25_dwf_malakai.csv,1,68,68,122,117,0,0,522,ff05eb754ef635d0c27b7fccc6c3fbb9cf9c2aae5ee02890dbb0d4c05b32b44e,efabf65ca81049f7205681978462bf71e95d64929c7853898c48b01ff0f07aa4,603410
warhammer_3,8.1.1,24237342,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,Nurgle,nurgle,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,factions/nurgle/wh3_dlc25_nur_epidemius.csv,1,50,50,52,100,0,0,325,50e47840f98a21a04a97bdbc553723b8300aeb3b59c7b0adcd6426847d70b167,369641ef203badb9e8390523bb5034ad66c7fc26cdf1be2e1bf6934f623de332,298817
warhammer_3,8.1.1,24237342,wh3_dlc25_nur_tamurkhan,The Maggot Host,Nurgle,nurgle,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,factions/nurgle/wh3_dlc25_nur_tamurkhan.csv,1,50,50,52,100,0,0,325,50e47840f98a21a04a97bdbc553723b8300aeb3b59c7b0adcd6426847d70b167,8f084a1ea19d78ac3ddf013c661b5a2796526090cfa22b448370fc2d5ffa700f,296542
warhammer_3,8.1.1,24237342,wh3_dlc26_grn_gorbad_ironclaw,Ironclaw Orcs,Greenskins,greenskins,wh_main_grn_greenskins,wh_main_sc_grn_greenskins,LOCKED_STANDARD,factions/greenskins/wh3_dlc26_grn_gorbad_ironclaw.csv,1,52,52,45,117,0,2,316,9bc52f99a3040ebd4c948420989d35a1eeaed2e0e1b9e5961cae24a650394510,209faab811479cdff6bc75ae4068c2161f496ea183162aae51008a1a6a10b6e5,272588
warhammer_3,8.1.1,24237342,wh3_dlc26_kho_arbaal,Challengers of Khorne,Khorne,khorne,wh3_main_kho_khorne,wh3_main_sc_kho_khorne,LOCKED_STANDARD,factions/khorne/wh3_dlc26_kho_arbaal.csv,1,62,62,74,102,31,4,502,26d4f2ad2b4c5503efc829be0d3736b5a620aeb992c272b59e6b6cc762a12004,95e2c6a00a4d264b8b83bf6045265a9bcd8897fe644fbe17c9fa3139bcd12da9,451845
warhammer_3,8.1.1,24237342,wh3_dlc26_kho_skulltaker,Blooded Wanderers,Khorne,khorne,wh3_main_kho_khorne,wh3_main_sc_kho_khorne,LOCKED_STANDARD,factions/khorne/wh3_dlc26_kho_skulltaker.csv,1,62,62,74,102,31,4,502,26d4f2ad2b4c5503efc829be0d3736b5a620aeb992c272b59e6b6cc762a12004,7c5e96c742ebd1c7a70c1ec6c4acdf9a0e289ed429ac6f3b47bcef20fa8a8de9,451849
warhammer_3,8.1.1,24237342,wh3_dlc26_ogr_golgfag,The Maneaters,Ogre Kingdoms,ogre_kingdoms,wh3_main_ogr_ogre_kingdoms,wh3_main_sc_ogr_ogre_kingdoms,LOCKED_STANDARD,factions/ogre_kingdoms/wh3_dlc26_ogr_golgfag.csv,1,56,56,57,123,0,0,354,37152c34801b581abcb390e1bb67109b614a0e42e398f2d95d0f4ff16604c526,6574dd79e339c808a825e095072430b8efa081d66f3036d91bac1b2870987beb,321597
warhammer_3,8.1.1,24237342,wh3_dlc27_hef_aislinn,High Elf Sea Patrol,High Elves,high_elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,LOCKED_STANDARD,factions/high_elves/wh3_dlc27_hef_aislinn.csv,1,157,155,148,365,0,0,1155,82fabaf8a45438205aedd008345810c13f483389338c17c30bd1b9862b5ddd2e,572fa97f6fe3f42a0583131f38c8707710cf442a9eea0a872f6d6f4b6e56ff39,1073298
warhammer_3,8.1.1,24237342,wh3_dlc27_nor_sayl,Dolgan,Norsca,norsca,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,factions/norsca/wh3_dlc27_nor_sayl.csv,1,83,83,69,215,23,0,627,7422c6fb9318dc6b48436564ac3795573cdf37c60337f54ddaebd535e0d4cd50,5e53fa7a9a264daf98cc0c612b4f44a22c376f3f588044c27c42645f2a44340b,642323
warhammer_3,8.1.1,24237342,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,Slaanesh,slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,factions/slaanesh/wh3_dlc27_sla_masque_of_slaanesh.csv,1,65,65,100,114,0,0,430,05ca479aa9c11e5173b39a15045482a3d212bd2fc306a30bcdcc75a0cdf27d6f,0123571d672841645291c310f115c0cbe46bfe2650bec4e762f627eda4a1d308,392422
warhammer_3,8.1.1,24237342,wh3_dlc27_sla_the_tormentors,The Tormentors,Slaanesh,slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,factions/slaanesh/wh3_dlc27_sla_the_tormentors.csv,1,65,65,99,123,0,0,436,883ecc8fb8d94289c196ccf400cb40367971d25a0363eba1ac00de9093b26419,d4ad3ec0af57ab154675a4b88623191678ce562358657c6fe68107962df78b5e,397259
warhammer_3,8.1.1,24237342,wh3_main_chs_shadow_legion,Shadow Legion,Warriors of Chaos,warriors_of_chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,LOCKED_STANDARD,factions/warriors_of_chaos/wh3_main_chs_shadow_legion.csv,2,94,55,132,226,0,144,1373,542ed5cec67085dc15a18f572d12a4d8cc18643ac8ab10a7acad22f4cd5a20ad,cc90a06073a6128dd9323611f3553450ee372b0cf5336b4560922014bc6bb6de,1480794
warhammer_3,8.1.1,24237342,wh3_main_cth_the_northern_provinces,The Northern Provinces,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,LOCKED_STANDARD,factions/grand_cathay/wh3_main_cth_the_northern_provinces.csv,1,72,72,73,188,0,4,488,4f5e5f75df0f0dc9644005dc794f9e0c5e57819752f9738f56e91f45e42d16b2,d09eceb7aff627a91c647c9a03957bcb0ab79a6b3ca7feed97cf1377a1e87296,455349
warhammer_3,8.1.1,24237342,wh3_main_cth_the_western_provinces,The Western Provinces,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,LOCKED_STANDARD,factions/grand_cathay/wh3_main_cth_the_western_provinces.csv,1,72,72,73,188,0,4,488,4f5e5f75df0f0dc9644005dc794f9e0c5e57819752f9738f56e91f45e42d16b2,ebc36a07696062e633d46e1006e6e6ebb80480d1230a1b5e60cb94cdb61d5e38,454372
warhammer_3,8.1.1,24237342,wh3_main_dae_daemon_prince,Legion of Chaos,Daemons of Chaos,daemons_of_chaos,wh3_main_dae_daemons,wh3_main_sc_dae_daemons,LOCKED_STANDARD,factions/daemons_of_chaos/wh3_main_dae_daemon_prince.csv,0,0,0,0,0,0,0,2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,08d8e482f60a3afd9f09bd1d54ee27b03d79a9956fabd52779ee61f1bd3dbb36,3583
warhammer_3,8.1.1,24237342,wh3_main_dwf_the_ancestral_throng,The Ancestral Throng,Dwarfs,dwarfs,wh_main_dwf_dwarfs,wh_main_sc_dwf_dwarfs,LOCKED_STANDARD,factions/dwarfs/wh3_main_dwf_the_ancestral_throng.csv,1,68,68,122,117,0,0,522,ff05eb754ef635d0c27b7fccc6c3fbb9cf9c2aae5ee02890dbb0d4c05b32b44e,fbb73fe8b8aa3234fdb10ed50ebce7b517f73e0ee6cb7255bb2e47988ce64c57,609164
warhammer_3,8.1.1,24237342,wh3_main_emp_cult_of_sigmar,Cult of Sigmar,Empire,empire,wh_main_emp_empire,wh_main_sc_emp_empire,LOCKED_STANDARD,factions/empire/wh3_main_emp_cult_of_sigmar.csv,1,49,49,35,114,0,0,287,dbb99fb084b839882d121178a4ce6df45e52c6f148e04978bd6d46937085c505,00e325e2cb947020715a7de58af719f9d0267990de863fdae1cceb8a972f85e5,264342
warhammer_3,8.1.1,24237342,wh3_main_kho_exiles_of_khorne,Exiles of Khorne,Khorne,khorne,wh3_main_kho_khorne,wh3_main_sc_kho_khorne,LOCKED_STANDARD,factions/khorne/wh3_main_kho_exiles_of_khorne.csv,1,62,62,74,102,31,4,502,26d4f2ad2b4c5503efc829be0d3736b5a620aeb992c272b59e6b6cc762a12004,7ea2b603a64b9ac4b8f42463cb16f66c1e146d401019a6392f5a42c119dce415,453862
warhammer_3,8.1.1,24237342,wh3_main_ksl_the_great_orthodoxy,The Great Orthodoxy,Kislev,kislev,wh3_main_ksl_kislev,wh3_main_sc_ksl_kislev,LOCKED_STANDARD,factions/kislev/wh3_main_ksl_the_great_orthodoxy.csv,1,65,65,64,116,0,1,398,62dc8ba98a7a64b7324abc3a1ec48b3c7673839db33b77dc3a63a43f8f94326a,6237ac13a40c82cc1a7f7df2b3e08889e66c24e4c60bd466e35e4dc6e77f5f8a,354298
warhammer_3,8.1.1,24237342,wh3_main_ksl_the_ice_court,The Ice Court,Kislev,kislev,wh3_main_ksl_kislev,wh3_main_sc_ksl_kislev,LOCKED_STANDARD,factions/kislev/wh3_main_ksl_the_ice_court.csv,1,65,65,64,116,0,1,398,62dc8ba98a7a64b7324abc3a1ec48b3c7673839db33b77dc3a63a43f8f94326a,e4ad9916ba52989ae502940b179fa1424e3af9c2d89e3baf5d5be2552b3b4449,349516
warhammer_3,8.1.1,24237342,wh3_main_ksl_ursun_revivalists,Ursun Revivalists,Kislev,kislev,wh3_main_ksl_kislev,wh3_main_sc_ksl_kislev,LOCKED_STANDARD,factions/kislev/wh3_main_ksl_ursun_revivalists.csv,1,65,65,64,116,0,1,398,62dc8ba98a7a64b7324abc3a1ec48b3c7673839db33b77dc3a63a43f8f94326a,183bc9a8544b5cc6fca83c82ddf43ca82fd280b970edda69d4775a7d6b8e086f,352704
warhammer_3,8.1.1,24237342,wh3_main_nur_poxmakers_of_nurgle,Poxmakers of Nurgle,Nurgle,nurgle,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,factions/nurgle/wh3_main_nur_poxmakers_of_nurgle.csv,1,50,50,52,100,0,0,325,50e47840f98a21a04a97bdbc553723b8300aeb3b59c7b0adcd6426847d70b167,a51bcf475b919dc31a58e560f2f3a706f233234b24b90caf86580f95aa827474,300776
warhammer_3,8.1.1,24237342,wh3_main_ogr_disciples_of_the_maw,Disciples of the Maw,Ogre Kingdoms,ogre_kingdoms,wh3_main_ogr_ogre_kingdoms,wh3_main_sc_ogr_ogre_kingdoms,LOCKED_STANDARD,factions/ogre_kingdoms/wh3_main_ogr_disciples_of_the_maw.csv,1,56,56,57,123,0,0,354,37152c34801b581abcb390e1bb67109b614a0e42e398f2d95d0f4ff16604c526,eb6b3631cb582cb05964b0a26886813c35252858a9d1a81768a831c83d956c04,328335
warhammer_3,8.1.1,24237342,wh3_main_ogr_goldtooth,Goldtooth,Ogre Kingdoms,ogre_kingdoms,wh3_main_ogr_ogre_kingdoms,wh3_main_sc_ogr_ogre_kingdoms,LOCKED_STANDARD,factions/ogre_kingdoms/wh3_main_ogr_goldtooth.csv,1,56,56,57,123,0,0,354,37152c34801b581abcb390e1bb67109b614a0e42e398f2d95d0f4ff16604c526,1796dbdae2f3f9335cc2866a8071d01eb4d738e33703760d246a3d3e9b9a83a2,320536
warhammer_3,8.1.1,24237342,wh3_main_sla_seducers_of_slaanesh,Seducers of Slaanesh,Slaanesh,slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,factions/slaanesh/wh3_main_sla_seducers_of_slaanesh.csv,1,65,65,100,114,0,0,427,5d9fc0ec239a59bb08e318887a5a7c4f8cb7ca8fb2dea1e2efbaf54fc7023d57,85ffc8afb94103a287c2e49e3520e2eedf2e5a5a0657a7400039ef8edd812502,389572
warhammer_3,8.1.1,24237342,wh3_main_tze_oracles_of_tzeentch,Oracles of Tzeentch,Tzeentch,tzeentch,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_STANDARD,factions/tzeentch/wh3_main_tze_oracles_of_tzeentch.csv,1,45,45,43,63,0,0,265,1daea7a0654919ea345f3954f2cb405c06124d7510ff035e146acc39c07e7e1f,75659647cc7e07c7990442a532d919e1f1dca60ac398ad91d046bc84e0802816,240475
warhammer_3,8.1.1,24237342,wh3_main_vmp_caravan_of_blue_roses,Caravan of Blue Roses,Vampire Counts,vampire_counts,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,factions/vampire_counts/wh3_main_vmp_caravan_of_blue_roses.csv,1,46,46,43,89,0,0,227,0e081e14bb3cf9df3b7f66b1799566930bff9ee64713445a6930aacd3689b3ba,e4a5be546eda3cc0e5e2ea0b1a62e167cb0a40c3e5134492fb842918b534996b,272383
warhammer_3,8.1.1,24237342,wh_dlc03_bst_beastmen,Warherd of the One-Eye,Beastmen,beastmen,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,factions/beastmen/wh_dlc03_bst_beastmen.csv,1,28,28,16,42,12,0,236,86aad303d8458b80141c5b666b9fc81061d8e6df8621a9f7227226b7f3805cf0,8e76a4e91db7a40b65738ae4979e1cfbe0f2196d01ce4cf594520a66e99019c5,209260
warhammer_3,8.1.1,24237342,wh_dlc05_bst_morghur_herd,Warherd of the Shadowgave,Beastmen,beastmen,wh_dlc03_bst_beastmen,wh_dlc03_sc_bst_beastmen,LOCKED_HORDE_SETTLED,factions/beastmen/wh_dlc05_bst_morghur_herd.csv,1,28,28,16,42,12,0,236,86aad303d8458b80141c5b666b9fc81061d8e6df8621a9f7227226b7f3805cf0,d560e2d1843846f94cc12c82602e9e0428129322c6918b3f5f63e11f8349216f,210916
warhammer_3,8.1.1,24237342,wh_dlc05_wef_argwylon,Argwylon,Wood Elves,wood_elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,factions/wood_elves/wh_dlc05_wef_argwylon.csv,1,33,33,25,81,0,0,198,ea022138575d9f0eb5f996e7bb666c8f5aeff2a60be2f997318658b404785af5,63329b54b78fd86f62ea1a8b12e1a69609e75d233f63f42186e7c7b3d36b44de,222599
warhammer_3,8.1.1,24237342,wh_dlc05_wef_wood_elves,Talsyn,Wood Elves,wood_elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,LOCKED_STANDARD,factions/wood_elves/wh_dlc05_wef_wood_elves.csv,1,33,33,25,81,0,0,198,ea022138575d9f0eb5f996e7bb666c8f5aeff2a60be2f997318658b404785af5,104feb8eb5b319eaf6d033c958cb6c946aeb93be554f15e4d93c8a7bb5a3bd27,222601
warhammer_3,8.1.1,24237342,wh_dlc08_nor_norsca,World Walkers,Norsca,norsca,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,factions/norsca/wh_dlc08_nor_norsca.csv,1,83,83,69,214,23,0,626,0316a3b7a9049b619b9f2be9262dd9f88ea1af27f72d3d15d5e11d09e0aa738e,3bc4d45aae26258cfccd486eba3608410e3fd4e7e2e6738ea1df3daa44523537,646158
warhammer_3,8.1.1,24237342,wh_dlc08_nor_wintertooth,Wintertooth,Norsca,norsca,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,factions/norsca/wh_dlc08_nor_wintertooth.csv,1,83,83,69,216,23,0,628,bec9ec0fbed2ae98633b06f57d5edb32bfacd3741d5bd2ff4a3785d9262e7e53,39280c9015635b93c12fc6d6c7135bdf7e1ed17a1ef6faaa17643f699e5c1401,650831
warhammer_3,8.1.1,24237342,wh_main_brt_bordeleaux,Bordeleaux Errant,Bretonnia,bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,factions/bretonnia/wh_main_brt_bordeleaux.csv,1,59,59,60,151,0,0,362,30e8d58c72d94f64b20e8859d0c32102f3fa311d790373514863d7f5d434a981,e9851fe17aa6f735db9d535537bb3d813c50d5ffa4f76a233ce18ad9057ffe36,448510
warhammer_3,8.1.1,24237342,wh_main_brt_bretonnia,Couronne,Bretonnia,bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,factions/bretonnia/wh_main_brt_bretonnia.csv,1,59,59,60,151,0,0,362,f13711bce36446f3eda4e306a8a8874b766a73466acc6213360532695e60bc74,903817d0a8463860bfef0261b133b94d1dfde1c1e1da4ff112982ccd3bbc1c26,445305
warhammer_3,8.1.1,24237342,wh_main_brt_carcassonne,Carcassonne,Bretonnia,bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,factions/bretonnia/wh_main_brt_carcassonne.csv,1,59,59,60,151,0,0,362,0900e265e5b57a664b8b61119ac8df7ff3d1abda8b48d3ed5871adbf03beba4e,ee804ebe5d6c314f5460536016043084c7a26834d7bc157160b027648833aa28,446662
warhammer_3,8.1.1,24237342,wh_main_chs_chaos,Warhost of the Apocalypse,Warriors of Chaos,warriors_of_chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,LOCKED_STANDARD,factions/warriors_of_chaos/wh_main_chs_chaos.csv,1,47,47,66,115,0,72,691,c0d582f0fff149c0dc0266ad7e040f7d41980af4d00f6735f276c983be8fb5a8,9656f6d0fd341108d57f9f91fffd9a4a93b0fdd0ac25a065ed380590ac91978a,720408
warhammer_3,8.1.1,24237342,wh_main_dwf_dwarfs,Karaz-a-Karak,Dwarfs,dwarfs,wh_main_dwf_dwarfs,wh_main_sc_dwf_dwarfs,LOCKED_STANDARD,factions/dwarfs/wh_main_dwf_dwarfs.csv,1,68,68,122,117,0,0,522,ff05eb754ef635d0c27b7fccc6c3fbb9cf9c2aae5ee02890dbb0d4c05b32b44e,873b478324de0ae90a781904b7d799741754cae520312b2049bff629449a9784,597665
warhammer_3,8.1.1,24237342,wh_main_dwf_karak_izor,Clan Angrund,Dwarfs,dwarfs,wh_main_dwf_dwarfs,wh_main_sc_dwf_dwarfs,LOCKED_STANDARD,factions/dwarfs/wh_main_dwf_karak_izor.csv,1,68,68,122,117,0,0,522,ff05eb754ef635d0c27b7fccc6c3fbb9cf9c2aae5ee02890dbb0d4c05b32b44e,2acaf7eba7346df6f9d0ed75ab6fa825ddd38729419850c7c00e56dce6432143,599235
warhammer_3,8.1.1,24237342,wh_main_dwf_karak_kadrin,Karak Kadrin,Dwarfs,dwarfs,wh_main_dwf_dwarfs,wh_main_sc_dwf_dwarfs,LOCKED_STANDARD,factions/dwarfs/wh_main_dwf_karak_kadrin.csv,1,68,68,122,117,0,0,522,ff05eb754ef635d0c27b7fccc6c3fbb9cf9c2aae5ee02890dbb0d4c05b32b44e,7f106e37af6928cb2569cd417b7575581497f92c7c5ba74329efa72ecffbb8e1,600281
warhammer_3,8.1.1,24237342,wh_main_emp_empire,Reikland,Empire,empire,wh_main_emp_empire,wh_main_sc_emp_empire,LOCKED_STANDARD,factions/empire/wh_main_emp_empire.csv,1,49,49,35,113,0,0,292,0256e35b84394f01d94223640711be0f4442eecdea4c289b4f71a15b7afe6081,918e564b9e05bf4459a40036008953f60576173b880e84a6b27c79796963708e,264663
warhammer_3,8.1.1,24237342,wh_main_emp_wissenland,Wissenland & Nuln,Empire,empire,wh_main_emp_empire,wh_main_sc_emp_empire,LOCKED_STANDARD,factions/empire/wh_main_emp_wissenland.csv,1,57,57,36,120,0,0,317,03e4ec34f0f4fb7dc3a2c4d07b4bab363027eb757efdadf7405a5e104d8dd0e0,2875143b7775cb8c0de36f8599b1ecb9d80854a7163025d1007c6d53d1b85133,291618
warhammer_3,8.1.1,24237342,wh_main_grn_crooked_moon,Crooked Moon,Greenskins,greenskins,wh_main_grn_greenskins,wh_main_sc_grn_greenskins,LOCKED_STANDARD,factions/greenskins/wh_main_grn_crooked_moon.csv,1,52,52,45,117,0,2,316,9bc52f99a3040ebd4c948420989d35a1eeaed2e0e1b9e5961cae24a650394510,18c34d98af6cad018c05c08717abdccffa30a8ab104be28c75b985d317c84852,270687
warhammer_3,8.1.1,24237342,wh_main_grn_greenskins,Grimgor's 'Ardboyz,Greenskins,greenskins,wh_main_grn_greenskins,wh_main_sc_grn_greenskins,LOCKED_STANDARD,factions/greenskins/wh_main_grn_greenskins.csv,1,52,52,45,117,0,2,316,9bc52f99a3040ebd4c948420989d35a1eeaed2e0e1b9e5961cae24a650394510,c2059888a8e1f91f1cb2dfb25252c81bf7f38ac66d6791ed6f215f1b56b38d53,271949
warhammer_3,8.1.1,24237342,wh_main_grn_orcs_of_the_bloody_hand,The Bloody Handz,Greenskins,greenskins,wh_main_grn_greenskins,wh_main_sc_grn_greenskins,LOCKED_STANDARD,factions/greenskins/wh_main_grn_orcs_of_the_bloody_hand.csv,1,52,52,45,117,0,2,316,9bc52f99a3040ebd4c948420989d35a1eeaed2e0e1b9e5961cae24a650394510,53ef5071ef2cedf055d0f453bc735445eeb8aa7926d4c57b1ada9d1b7f98a7ae,275438
warhammer_3,8.1.1,24237342,wh_main_vmp_schwartzhafen,Sylvania,Vampire Counts,vampire_counts,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,factions/vampire_counts/wh_main_vmp_schwartzhafen.csv,1,46,46,43,89,0,0,227,0e081e14bb3cf9df3b7f66b1799566930bff9ee64713445a6930aacd3689b3ba,b56beaa43a70ff38337a8492c64f6c8d5199f5b17d0d5ea42fa7a67c21570edb,267380
warhammer_3,8.1.1,24237342,wh_main_vmp_vampire_counts,The Drakenhof Conclave,Vampire Counts,vampire_counts,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,factions/vampire_counts/wh_main_vmp_vampire_counts.csv,1,46,46,43,89,0,0,227,0e081e14bb3cf9df3b7f66b1799566930bff9ee64713445a6930aacd3689b3ba,8406605b049ee51c96b681fb1158351dedb0f18cfb1b615bdae9debc66ac51af,270786
